"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2014-15,20.0,DEN,NBA,33:37,8.0,13.0,0.0,1.0,8.0,13.0,6.0,6.0,6.0,10.0,15.0,3.0,3.0,5.0,5.0,6.0,17.0,16.8
2015-16,21.0,DEN,NBA,38:50,10.0,18.0,0.0,1.0,10.0,18.0,7.0,9.0,6.0,8.0,14.0,5.0,5.0,5.0,8.0,5.0,21.0,16.7
2016-17,22.0,TOT,NBA,38:07,12.0,18.0,0.0,1.0,12.0,18.0,10.0,13.0,7.0,13.0,20.0,8.0,4.0,6.0,6.0,5.0,33.0,33.4
2016-17,22.0,DEN,NBA,38:07,9.0,14.0,0.0,0.0,9.0,14.0,5.0,7.0,6.0,13.0,18.0,4.0,3.0,5.0,6.0,5.0,23.0,21.2
2016-17,22.0,POR,NBA,37:48,12.0,18.0,0.0,1.0,12.0,18.0,10.0,13.0,7.0,13.0,20.0,8.0,4.0,6.0,5.0,5.0,33.0,33.4
2017-18,23.0,POR,NBA,37:37,12.0,20.0,0.0,1.0,12.0,20.0,11.0,16.0,8.0,14.0,20.0,6.0,3.0,4.0,7.0,6.0,29.0,27.9
2018-19,24.0,POR,NBA,37:33,13.0,24.0,1.0,2.0,13.0,24.0,14.0,16.0,9.0,18.0,23.0,10.0,5.0,6.0,6.0,6.0,32.0,34.9
2019-20,25.0,POR,NBA,34:55,12.0,20.0,1.0,3.0,11.0,18.0,8.0,8.0,6.0,13.0,19.0,9.0,2.0,6.0,4.0,6.0,30.0,27.3
2020-21,26.0,POR,NBA,34:45,11.0,15.0,1.0,3.0,10.0,15.0,6.0,9.0,6.0,15.0,19.0,7.0,3.0,4.0,4.0,5.0,26.0,27.0
2021-22,27.0,POR,NBA,38:58,12.0,21.0,2.0,3.0,12.0,19.0,10.0,13.0,8.0,18.0,22.0,9.0,4.0,2.0,7.0,6.0,32.0,29.6
2022-23,28.0,POR,NBA,38:53,12.0,17.0,5.0,7.0,11.0,16.0,8.0,11.0,6.0,15.0,19.0,7.0,4.0,3.0,5.0,6.0,28.0,29.6
2023-24,29.0,PHO,NBA,38:03,13.0,22.0,2.0,6.0,11.0,16.0,10.0,16.0,13.0,18.0,31.0,10.0,5.0,4.0,7.0,6.0,31.0,25.8
2024-25,30.0,TOT,NBA,33:41,12.0,19.0,3.0,5.0,12.0,17.0,6.0,8.0,5.0,14.0,18.0,7.0,3.0,3.0,5.0,5.0,26.0,22.9
2024-25,30.0,PHO,NBA,33:41,7.0,12.0,3.0,5.0,7.0,10.0,6.0,8.0,5.0,14.0,18.0,6.0,3.0,3.0,5.0,5.0,20.0,22.9
2024-25,30.0,CHO,NBA,28:37,12.0,19.0,2.0,4.0,12.0,17.0,3.0,6.0,5.0,10.0,15.0,7.0,3.0,3.0,4.0,5.0,26.0,18.6
2025-26,31.0,UTA,NBA,38:02,5.0,12.0,1.0,3.0,5.0,10.0,5.0,6.0,5.0,14.0,17.0,8.0,5.0,1.0,6.0,4.0,13.0,13.0
Career,,,,38:58,13.0,24.0,5.0,7.0,13.0,24.0,14.0,16.0,13.0,18.0,31.0,10.0,5.0,6.0,8.0,6.0,33.0,34.9
,,,,,,,,,,,,,,,,,,,,,,
7 Seasons,,POR,NBA,38:58,13.0,24.0,5.0,7.0,13.0,24.0,14.0,16.0,9.0,18.0,23.0,10.0,5.0,6.0,7.0,6.0,33.0,34.9
3 Seasons,,DEN,NBA,38:50,10.0,18.0,0.0,1.0,10.0,18.0,7.0,9.0,6.0,13.0,18.0,5.0,5.0,5.0,8.0,6.0,23.0,21.2
2 Seasons,,PHO,NBA,38:03,13.0,22.0,3.0,6.0,11.0,16.0,10.0,16.0,13.0,18.0,31.0,10.0,5.0,4.0,7.0,6.0,31.0,25.8
1 Season,,CHO,NBA,28:37,12.0,19.0,2.0,4.0,12.0,17.0,3.0,6.0,5.0,10.0,15.0,7.0,3.0,3.0,4.0,5.0,26.0,18.6
1 Season,,UTA,NBA,38:02,5.0,12.0,1.0,3.0,5.0,10.0,5.0,6.0,5.0,14.0,17.0,8.0,5.0,1.0,6.0,4.0,13.0,13.0
