"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2011-12,17.0,ULALA,32,726,77,172,0,8,75,133,21,114,97,37,9,96,67,229,0.448,0.0,0.564,22.7,7.2,3.6,3.0
2012-13,18.0,ULALA,33,1171,187,394,16,50,135,210,46,184,181,80,21,113,76,525,0.475,0.32,0.643,35.5,15.9,5.6,5.5
2013-14,19.0,ULALA,35,1258,237,466,14,54,184,302,81,210,208,80,21,127,83,672,0.509,0.259,0.609,35.9,19.2,6.0,5.9
Career,,,100,3155,501,1032,30,112,394,645,148,508,486,197,51,336,226,1426,0.485,0.268,0.611,31.6,14.3,5.1,4.9
