"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2005-06,22.0,NYK,NBA,51:37,10.0,11.0,0.0,0.0,10.0,11.0,5.0,9.0,7.0,12.0,15.0,3.0,4.0,4.0,4.0,6.0,23.0,25.0
2006-07,23.0,NYK,NBA,49:04,9.0,13.0,0.0,0.0,9.0,13.0,10.0,12.0,8.0,15.0,20.0,8.0,4.0,3.0,7.0,6.0,20.0,23.8
2007-08,24.0,NYK,NBA,49:54,9.0,16.0,0.0,1.0,9.0,16.0,8.0,10.0,9.0,13.0,16.0,3.0,3.0,2.0,4.0,6.0,24.0,23.9
2008-09,25.0,NYK,NBA,44:35,16.0,29.0,0.0,1.0,16.0,28.0,9.0,9.0,8.0,17.0,21.0,7.0,5.0,3.0,6.0,6.0,37.0,31.5
2009-10,26.0,NYK,NBA,50:06,14.0,26.0,0.0,2.0,14.0,26.0,9.0,10.0,8.0,16.0,21.0,10.0,4.0,3.0,5.0,5.0,37.0,37.3
2010-11,27.0,GSW,NBA,48:08,15.0,26.0,1.0,1.0,15.0,26.0,12.0,14.0,9.0,16.0,20.0,9.0,4.0,2.0,6.0,6.0,33.0,33.1
2011-12,28.0,GSW,NBA,47:49,13.0,25.0,0.0,1.0,13.0,25.0,8.0,10.0,8.0,14.0,16.0,10.0,4.0,2.0,7.0,6.0,31.0,24.6
2012-13,29.0,GSW,NBA,48:07,14.0,22.0,0.0,1.0,14.0,22.0,11.0,12.0,7.0,17.0,22.0,11.0,4.0,2.0,6.0,6.0,31.0,29.9
2013-14,30.0,GSW,NBA,44:54,13.0,22.0,0.0,1.0,13.0,22.0,12.0,13.0,7.0,13.0,18.0,6.0,3.0,2.0,5.0,6.0,32.0,27.8
2014-15,31.0,GSW,NBA,31:06,10.0,17.0,0.0,1.0,10.0,17.0,6.0,6.0,6.0,9.0,12.0,7.0,3.0,2.0,4.0,4.0,24.0,23.0
2015-16,32.0,TOT,NBA,26:49,8.0,12.0,0.0,1.0,8.0,12.0,6.0,7.0,7.0,9.0,16.0,6.0,2.0,4.0,3.0,5.0,20.0,22.0
2015-16,32.0,BOS,NBA,25:04,5.0,12.0,0.0,1.0,5.0,12.0,6.0,7.0,5.0,6.0,8.0,5.0,2.0,2.0,3.0,4.0,14.0,14.5
2015-16,32.0,DAL,NBA,26:49,8.0,11.0,0.0,0.0,8.0,11.0,5.0,7.0,7.0,9.0,16.0,6.0,2.0,4.0,3.0,5.0,20.0,22.0
2016-17,33.0,SAS,NBA,36:19,8.0,16.0,0.0,0.0,8.0,16.0,4.0,6.0,7.0,11.0,16.0,6.0,2.0,2.0,4.0,4.0,18.0,18.2
Career,,,,51:37,16.0,29.0,1.0,2.0,16.0,28.0,12.0,14.0,9.0,17.0,22.0,11.0,5.0,4.0,7.0,6.0,37.0,37.3
,,,,,,,,,,,,,,,,,,,,,,
5 Seasons,,NYK,NBA,51:37,16.0,29.0,0.0,2.0,16.0,28.0,10.0,12.0,9.0,17.0,21.0,10.0,5.0,4.0,7.0,6.0,37.0,37.3
5 Seasons,,GSW,NBA,48:08,15.0,26.0,1.0,1.0,15.0,26.0,12.0,14.0,9.0,17.0,22.0,11.0,4.0,2.0,7.0,6.0,33.0,33.1
1 Season,,SAS,NBA,36:19,8.0,16.0,0.0,0.0,8.0,16.0,4.0,6.0,7.0,11.0,16.0,6.0,2.0,2.0,4.0,4.0,18.0,18.2
1 Season,,BOS,NBA,25:04,5.0,12.0,0.0,1.0,5.0,12.0,6.0,7.0,5.0,6.0,8.0,5.0,2.0,2.0,3.0,4.0,14.0,14.5
1 Season,,DAL,NBA,26:49,8.0,11.0,0.0,0.0,8.0,11.0,5.0,7.0,7.0,9.0,16.0,6.0,2.0,4.0,3.0,5.0,20.0,22.0
