Season,Team,Lg,Salary
2007-08,Phoenix Suns,NBA,"$931,920"
2008-09,Phoenix Suns,NBA,"$1,001,880"
2009-10,Minnesota Timberwolves,NBA,"$1,071,720"
Career,(may be incomplete),,"$3,005,520"
