"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2001-02,19,CHI,NBA,C,72,31,1150,0,0,0,0,100,-12.1,-3.6,15,25,85,23,81,,53,16,60,
2002-03,20,CHI,NBA,C,81,48,1571,0,0,0,0,100,-5.3,0.2,23,55,116,36,140,,84,31,49,
2003-04,21,CHI,NBA,PF,73,63,2154,0,0,0,51,49,-6.9,0.1,35,57,112,48,174,,155,42,97,
2004-05,22,CHI,NBA,C,63,60,1808,0,0,0,0,100,-2.3,-6.6,30,53,88,48,158,,83,46,59,
2005-06,23,NYK,NBA,C,72,69,1865,0,0,0,0,100,-11.7,-8.8,22,43,98,67,242,5,45,55,46,
2006-07,24,NYK,NBA,C,81,81,2849,0,0,0,3,97,-5.8,-8.0,48,85,96,92,311,14,168,77,93,
2007-08,25,NYK,NBA,C,59,58,1530,0,0,0,0,100,-14.7,-11.9,22,43,62,43,153,6,83,33,51,
2008-09,26,NYK,NBA,C,3,0,12,0,0,0,0,100,-58.9,-56.4,0,2,3,0,2,0,0,1,0,
2009-10,27,NYK,NBA,C,7,0,62,0,0,0,0,100,-15.9,-12.3,1,6,4,5,7,1,0,1,2,
2010-11,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other,Did not play - other
2011-12,29,MIA,NBA,C,14,1,83,0,0,0,0,100,-42.0,-50.0,2,3,10,4,4,0,3,0,3,
2012-13,30,DAL,NBA,C,2,0,25,0,0,0,0,100,5.9,6.6,0,1,3,2,1,0,0,0,2,
11 Yrs,11 Yrs,11 Yrs,11 Yrs,,527,411,13109,0,0,0,9,91,-8.2,-6.0,198,373,677,368,1273,26,674,302,462,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,64,2040,0,0,0,9,91,-8.2,-6.0,31,58,105,57,198,,105,47,72,
,,,,,,,,,,,,,,,,,,,,,,,,
NYK (5 Yrs),NYK (5 Yrs),NYK (5 Yrs),NYK (5 Yrs),,222,208,6318,0,0,0,1,99,-9.9,-9.3,93,179,263,207,715,26,296,167,192,
CHI (4 Yrs),CHI (4 Yrs),CHI (4 Yrs),CHI (4 Yrs),,289,202,6683,0,0,0,17,83,-6.2,-2.3,103,190,401,155,553,,375,135,265,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,14,1,83,0,0,0,0,100,-42.0,-50.0,2,3,10,4,4,0,3,0,3,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,2,0,25,0,0,0,0,100,5.9,6.6,0,1,3,2,1,0,0,0,2,
