Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2003-04,25,MIL,NBA,C,1.0,0.0,9.0,11.9,23.7,0.5,0.0,0.0,11.9,23.7,0.5,0.5,0.0,5.9,0.0,0.0,5.9,5.9,11.9,5.9,0.0,0.0,5.9,23.7,107.0,102.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06,27,MIL,NBA,C,4.0,0.0,16.0,27.1,30.5,0.889,0.0,0.0,27.1,30.5,0.889,0.889,3.4,6.8,0.5,6.8,6.8,13.6,0.0,0.0,3.4,0.0,10.2,57.6,169.0,121.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,31,MIL,NBA,C,7.0,0.0,76.0,6.6,12.5,0.529,0.0,0.0,6.6,12.5,0.529,0.529,0.7,2.9,0.25,7.4,10.3,17.7,0.7,0.7,3.7,4.4,11.0,14.0,93.0,105.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,12.0,0.0,101.0,10.4,16.5,0.633,0.0,0.0,10.4,16.5,0.633,0.633,1.1,3.8,0.286,6.6,9.3,15.9,1.6,1.1,3.3,3.3,10.4,22.0,109.0,107.0,
