"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2011-12,22,CHI,NBA,EC1,PHI,L (2-4),3,1.3,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,
2012-13,23,CHI,NBA,EC1,BRK,W (4-3),7,38.4,11.7,4.3,3.0,1.0,0.7,25,57,.439,7,18,.389,18,39,.462,.500,25,34,.735,5,25,30,21,7,5,5,11,82,
2012-13,23,CHI,NBA,ECS,MIA,L (1-4),5,44.2,15.6,6.4,2.2,1.6,0.2,25,58,.431,8,19,.421,17,39,.436,.500,20,21,.952,4,28,32,11,8,1,11,15,78,
2013-14,24,CHI,NBA,EC1,WAS,L (1-4),5,43.6,13.6,5.2,2.2,1.2,0.0,22,57,.386,6,20,.300,16,37,.432,.439,18,23,.783,6,20,26,11,6,0,3,13,68,
2014-15,25,CHI,NBA,EC1,MIL,W (4-2),6,42.2,24.8,5.5,3.8,2.5,0.8,50,105,.476,15,37,.405,35,68,.515,.548,34,43,.791,8,25,33,23,15,5,14,9,149,
2014-15,25,CHI,NBA,ECS,CLE,L (2-4),6,42.3,21.0,5.7,2.5,2.3,0.7,44,108,.407,13,35,.371,31,73,.425,.468,25,29,.862,10,24,34,15,14,4,7,18,126,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,27,CHI,NBA,EC1,BOS,L (2-4),6,39.8,22.7,7.3,4.3,1.7,0.8,46,108,.426,6,23,.261,40,85,.471,.454,38,47,.809,9,35,44,26,10,5,15,10,136,
2017-18,28,MIN,NBA,WC1,HOU,L (1-4),5,34.0,15.8,6.0,4.0,0.8,0.2,28,63,.444,8,17,.471,20,46,.435,.508,15,18,.833,3,27,30,20,4,1,5,9,79,
2018-19,29,PHI,NBA,EC1,BRK,W (4-1),5,31.4,15.8,4.8,4.6,2.0,0.6,28,60,.467,3,11,.273,25,49,.510,.492,20,23,.870,9,15,24,23,10,3,8,8,79,
