Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2009-10,23,UTA,NBA,C,10,9,181,13,30,0.433,0,0,13,30,0.433,0.433,7,21,0.333,8,31,39,12,0,5,14,30,33,0,
1 Yr,1 Yr,1 Yr,1 Yr,,10,9,181,13,30,0.433,0,0,13,30,0.433,0.433,7,21,0.333,8,31,39,12,0,5,14,30,33,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,74,1484,107,246,0.433,0,0,107,246,0.433,0.433,57,172,0.333,66,254,320,98,0,41,115,246,271,0,
