0
2010-11 NBA 15.4 (12th)
2011-12 NBA 18.2 (1st)
2012-13 NBA 15.9 (6th)
2013-14 NBA 18.5 (3rd)
2014-15 NBA 18.9 (1st)
2015-16 NBA 18.0 (3rd)
2016-17 NBA 15.6 (10th)
