Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,25.0,ATL,NBA,SG,1.0,0.0,17:33,5.0,9.0,0.556,2.0,5.0,0.4,0.0,0.0,,0.0,1.0,2.0,1.0,0.0,1.0,1.0,12.0
2007-08,26.0,ATL,NBA,SG,1.0,0.0,13:20,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0
2008-09,27.0,ATL,NBA,SG,1.0,0.0,21:38,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
2009-10,28.0,ATL,NBA,SG,1.0,1.0,17:50,4.0,8.0,0.5,2.0,5.0,0.4,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,10.0
2010-11,29.0,ATL,NBA,SG,1.0,0.0,20:26,4.0,11.0,0.364,3.0,9.0,0.333,0.0,1.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,11.0
2011-12,30.0,ATL,NBA,SG,,,,,,,,,,,,,,,,,,,,
2013-14,32.0,BRK,NBA,SG,1.0,0.0,10:06,2.0,7.0,0.286,1.0,6.0,0.167,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0
Career,,,NBA,,6.0,1.0,101,16.0,41.0,,9.0,29.0,,0.0,1.0,,1.0,5.0,8.0,7.0,0.0,7.0,4.0,41.0
