"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2002-03,21,PHO,NBA,SG,6.0,0.0,164.0,0.275,0.316,0.154,0.294,0.4,0.301,0.098,0.255,62.0,68.0,44.0,62.0,53.0,58.0,32.0,140.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2004-05,23,PHO,NBA,SF,9.0,9.0,355.0,0.504,0.483,0.556,0.584,0.697,0.606,0.264,0.288,113.0,103.0,156.0,121.0,92.0,114.0,81.0,147.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2007-08,26,ATL,NBA,SG,7.0,7.0,275.0,0.409,0.392,0.444,0.478,0.909,0.54,0.287,0.313,89.0,81.0,123.0,96.0,120.0,100.0,94.0,141.0,
2008-09,27,ATL,NBA,SG,11.0,11.0,429.0,0.417,0.436,0.343,0.452,0.622,0.479,0.268,0.208,91.0,90.0,93.0,91.0,81.0,88.0,88.0,93.0,
2009-10,28,ATL,NBA,SG,11.0,11.0,440.0,0.387,0.43,0.22,0.41,0.81,0.453,0.211,0.206,84.0,88.0,62.0,82.0,107.0,83.0,70.0,93.0,
2010-11,29,ATL,NBA,SG,12.0,12.0,497.0,0.439,0.442,0.429,0.485,0.81,0.522,0.212,0.212,96.0,91.0,120.0,97.0,106.0,96.0,71.0,96.0,
2011-12,30,ATL,NBA,SG,6.0,6.0,243.0,0.373,0.439,0.25,0.417,0.75,0.458,0.235,0.353,83.0,92.0,72.0,86.0,100.0,87.0,85.0,156.0,
2012-13,31,BRK,NBA,SG,7.0,7.0,271.0,0.417,0.516,0.256,0.466,0.889,0.486,0.087,0.379,92.0,107.0,71.0,94.0,118.0,91.0,32.0,156.0,
2013-14,32,BRK,NBA,SG,12.0,12.0,469.0,0.533,0.58,0.415,0.592,0.837,0.626,0.234,0.288,117.0,119.0,115.0,118.0,111.0,116.0,82.0,111.0,
2014-15,33,BRK,NBA,SG,6.0,6.0,249.0,0.362,0.415,0.293,0.426,0.792,0.473,0.255,0.436,81.0,86.0,84.0,86.0,106.0,89.0,93.0,163.0,
2015-16,34,MIA,NBA,SF,14.0,14.0,492.0,0.43,0.491,0.283,0.472,0.875,0.504,0.152,0.291,95.0,100.0,80.0,94.0,116.0,93.0,55.0,102.0,
2016-17,35,UTA,NBA,SF,11.0,2.0,326.0,0.436,0.489,0.333,0.492,0.733,0.509,0.113,0.338,95.0,97.0,93.0,96.0,95.0,92.0,42.0,107.0,
2017-18,36,HOU,NBA,SF,8.0,0.0,54.0,0.353,0.429,0.0,0.353,,0.353,0.0,0.176,77.0,84.0,0.0,68.0,,63.0,0.0,52.0,
13 Yrs,13 Yrs,13 Yrs,13 Yrs,,120.0,97.0,4264.0,0.427,0.461,0.339,0.475,0.779,0.509,0.206,0.283,94.0,95.0,95.0,95.0,103.0,94.0,70.0,118.0,
,,,,,,,,,,,,,,,,,,,,,,,,
ATL (5 Yrs),ATL (5 Yrs),ATL (5 Yrs),ATL (5 Yrs),,47.0,47.0,1884.0,0.408,0.431,0.337,0.449,0.774,0.49,0.238,0.243,89.0,89.0,94.0,90.0,102.0,91.0,80.0,109.0,
BRK (3 Yrs),BRK (3 Yrs),BRK (3 Yrs),BRK (3 Yrs),,25.0,25.0,989.0,0.459,0.528,0.331,0.517,0.829,0.551,0.199,0.349,102.0,109.0,93.0,104.0,110.0,102.0,71.0,136.0,
PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),,15.0,9.0,519.0,0.438,0.433,0.449,0.5,0.658,0.521,0.216,0.278,98.0,92.0,126.0,104.0,87.0,99.0,67.0,145.0,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,14.0,14.0,492.0,0.43,0.491,0.283,0.472,0.875,0.504,0.152,0.291,95.0,100.0,80.0,94.0,116.0,93.0,55.0,102.0,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,11.0,2.0,326.0,0.436,0.489,0.333,0.492,0.733,0.509,0.113,0.338,95.0,97.0,93.0,96.0,95.0,92.0,42.0,107.0,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,8.0,0.0,54.0,0.353,0.429,0.0,0.353,,0.353,0.0,0.176,77.0,84.0,0.0,68.0,,63.0,0.0,52.0,
