Season,Team,Lg,Salary
2004-05,New Orleans Hornets,NBA,"$352,388"
2004-05,Miami Heat,NBA,"$28,191"
2006-07,Atlanta Hawks,NBA,"$145,961"
Career,(may be incomplete),,"$526,540"
