0
2004-05 NBA .243 (4th)
2006-07 NBA .201 (10th)
2007-08 NBA .262 (3rd)
2009-10 NBA .181 (15th)
Career .169 (70th)
Career NBA .169 (68th)
Career Playoffs .153 (68th)
Career NBA Playoffs .153 (62nd)
