"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2007-08,21,PHI,NBA,PF,6.0,0.0,82.0,0.444,9.7,0.944,0.389,0.111,0.111,0.333,0.056,0.471,0.571,0.0,0.5,0.5,0.0,0.625,,0.111,2.0,0.0,,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,24,NOH,NBA,C,6.0,0.0,58.0,0.467,16.8,1.0,0.0,0.067,0.267,0.667,0.0,0.467,,0.0,0.5,0.5,,1.0,,0.0,0.0,,,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,30,WAS,NBA,C,13.0,0.0,157.0,0.487,12.0,0.744,0.359,0.103,0.103,0.179,0.256,0.552,0.714,0.75,0.0,0.429,0.3,0.813,1.0,0.128,5.0,0.6,0.333,0.0,0.0,
2017-18,31,WAS,NBA,C,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,26.0,0.0,299.0,0.472,12.8,0.847,0.292,0.097,0.139,0.319,0.153,0.508,0.667,0.429,0.3,0.478,0.273,0.806,1.0,0.097,7.0,0.545,0.333,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,943.0,0.472,,0.847,0.292,0.097,0.139,0.319,0.153,0.508,0.667,0.429,0.3,0.478,0.273,0.806,1.0,0.097,22.0,0.545,0.333,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),,14.0,0.0,159.0,0.487,12.0,0.744,0.359,0.103,0.103,0.179,0.256,0.552,0.714,0.75,0.0,0.429,0.3,0.813,1.0,0.128,5.0,0.6,0.333,0.0,0.0,
NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),,6.0,0.0,58.0,0.467,16.8,1.0,0.0,0.067,0.267,0.667,0.0,0.467,,0.0,0.5,0.5,,1.0,,0.0,0.0,,,0.0,0.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,6.0,0.0,82.0,0.444,9.7,0.944,0.389,0.111,0.111,0.333,0.056,0.471,0.571,0.0,0.5,0.5,0.0,0.625,,0.111,2.0,0.0,,0.0,0.0,
