"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2006-07,21,UTA,NBA,SG,8.0,0.0,41.0,11.0,56.0,33.0,0.0,0.0,-3.9,-5.4,0.0,2.0,2.0,0.0,6.0,0.0,5.0,1.0,1.0,
2007-08,22,UTA,NBA,SG,12.0,12.0,305.0,0.0,97.0,3.0,0.0,0.0,1.5,3.3,2.0,0.0,15.0,1.0,11.0,3.0,40.0,3.0,4.0,
2008-09,23,UTA,NBA,SF,5.0,5.0,158.0,0.0,40.0,56.0,4.0,0.0,-5.2,13.3,5.0,2.0,7.0,0.0,9.0,1.0,31.0,2.0,4.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,25,CHI,NBA,SG,16.0,0.0,260.0,0.0,68.0,31.0,1.0,0.0,1.4,-4.7,4.0,0.0,8.0,0.0,4.0,2.0,33.0,1.0,3.0,
2011-12,26,CHI,NBA,SG,5.0,0.0,83.0,0.0,47.0,53.0,0.0,0.0,-4.9,-3.8,4.0,2.0,1.0,0.0,2.0,0.0,21.0,1.0,2.0,
2012-13,27,OKC,NBA,SF,1.0,0.0,8.0,0.0,0.0,56.0,44.0,0.0,-19.1,-20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,47.0,17.0,855.0,1.0,70.0,28.0,2.0,0.0,-0.8,1.4,15.0,6.0,33.0,1.0,32.0,6.0,130.0,8.0,14.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,30.0,1492.0,1.0,70.0,28.0,2.0,0.0,-0.8,1.4,26.0,10.0,58.0,2.0,56.0,10.0,227.0,14.0,24.0,
,,,,,,,,,,,,,,,,,,,,,,,,
UTA (3 Yrs),UTA (3 Yrs),UTA (3 Yrs),UTA (3 Yrs),,25.0,17.0,504.0,1.0,76.0,22.0,1.0,0.0,-1.0,5.7,7.0,4.0,24.0,1.0,26.0,4.0,76.0,6.0,9.0,
CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),,21.0,0.0,343.0,0.0,63.0,36.0,1.0,0.0,-0.1,-4.5,8.0,2.0,9.0,0.0,6.0,2.0,54.0,2.0,5.0,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,1.0,0.0,8.0,0.0,0.0,56.0,44.0,0.0,-19.1,-20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
