"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2007-08,19,PHI,NBA,EC1,DET,L (2-4),6.0,26.7,10.2,4.5,0.7,1.2,0.0,24.0,50.0,0.48,1.0,5.0,0.2,23.0,45.0,0.511,0.49,12.0,14.0,0.857,15.0,12.0,27.0,4.0,7.0,0.0,4.0,7.0,61.0,
2008-09,20,PHI,NBA,EC1,ORL,L (2-4),6.0,38.2,12.0,4.5,1.3,1.0,0.2,31.0,70.0,0.443,5.0,12.0,0.417,26.0,58.0,0.448,0.479,5.0,6.0,0.833,9.0,18.0,27.0,8.0,6.0,1.0,8.0,17.0,72.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,22,PHI,NBA,EC1,MIA,L (1-4),5.0,25.4,11.4,5.8,0.8,0.8,0.2,25.0,60.0,0.417,0.0,1.0,0.0,25.0,59.0,0.424,0.417,7.0,12.0,0.583,17.0,12.0,29.0,4.0,4.0,1.0,7.0,13.0,57.0,
2011-12,23,PHI,NBA,EC1,CHI,W (4-2),6.0,21.8,7.2,5.3,1.0,1.0,0.5,17.0,41.0,0.415,0.0,0.0,,17.0,41.0,0.415,0.415,9.0,12.0,0.75,12.0,20.0,32.0,6.0,6.0,3.0,5.0,12.0,43.0,
2011-12,23,PHI,NBA,ECS,BOS,L (3-4),7.0,20.7,8.1,5.1,1.3,0.1,0.6,22.0,50.0,0.44,0.0,0.0,,22.0,50.0,0.44,0.44,13.0,19.0,0.684,13.0,23.0,36.0,9.0,1.0,4.0,10.0,13.0,57.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,26,BRK,NBA,EC1,ATL,L (2-4),6.0,31.7,10.5,7.2,2.7,0.8,0.2,29.0,66.0,0.439,0.0,4.0,0.0,29.0,62.0,0.468,0.439,5.0,12.0,0.417,17.0,26.0,43.0,16.0,5.0,1.0,14.0,15.0,63.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,28,IND,NBA,EC1,CLE,L (0-4),4.0,35.0,12.0,9.0,2.5,2.0,0.3,21.0,39.0,0.538,1.0,4.0,0.25,20.0,35.0,0.571,0.551,5.0,10.0,0.5,22.0,14.0,36.0,10.0,8.0,1.0,6.0,11.0,48.0,
2017-18,29,IND,NBA,EC1,CLE,L (3-4),7.0,33.9,11.3,7.7,1.4,1.7,0.9,36.0,60.0,0.6,2.0,7.0,0.286,34.0,53.0,0.642,0.617,5.0,13.0,0.385,22.0,32.0,54.0,10.0,12.0,6.0,7.0,22.0,79.0,
2018-19,30,IND,NBA,EC1,BOS,L (0-4),4.0,32.5,10.5,7.0,3.8,2.8,0.8,18.0,42.0,0.429,2.0,8.0,0.25,16.0,34.0,0.471,0.452,4.0,7.0,0.571,9.0,19.0,28.0,15.0,11.0,3.0,5.0,10.0,42.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,33,TOR,NBA,EC1,PHI,L (2-4),6.0,14.5,3.3,3.0,1.7,0.8,0.2,9.0,18.0,0.5,1.0,7.0,0.143,8.0,11.0,0.727,0.528,1.0,4.0,0.25,7.0,11.0,18.0,10.0,5.0,1.0,3.0,8.0,20.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,35,PHO,NBA,WC1,MIN,L (0-4),1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10 Yrs (11 Series),10 Yrs (11 Series),10 Yrs (11 Series),10 Yrs (11 Series),10 Yrs (11 Series),10 Yrs (11 Series),1-10,58.0,27.2,9.3,5.7,1.6,1.1,0.4,232.0,496.0,0.468,12.0,48.0,0.25,220.0,448.0,0.491,0.48,66.0,109.0,0.606,143.0,187.0,330.0,92.0,65.0,21.0,69.0,128.0,542.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),0-1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
EC1 (9 Series),EC1 (9 Series),EC1 (9 Series),EC1 (9 Series),EC1 (9 Series),EC1 (9 Series),1-8,50.0,28.6,9.7,5.9,1.7,1.3,0.3,210.0,446.0,0.471,12.0,48.0,0.25,198.0,398.0,0.497,0.484,53.0,90.0,0.589,130.0,164.0,294.0,83.0,64.0,17.0,59.0,115.0,485.0,
ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),0-1,7.0,20.7,8.1,5.1,1.3,0.1,0.6,22.0,50.0,0.44,0.0,0.0,,22.0,50.0,0.44,0.44,13.0,19.0,0.684,13.0,23.0,36.0,9.0,1.0,4.0,10.0,13.0,57.0,
