Season,Team,Lg,Salary
2004-05,Dallas Mavericks,NBA,"$1,061,880"
2005-06,Dallas Mavericks,NBA,"$1,141,560"
2006-07,Dallas Mavericks,NBA,"$600,000"
Career,(may be incomplete),,"$2,803,440"
