"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2001-02,18.0,WCAROLINA,28,913,196,405,73,191,154,186,27,133,43,51,10,74,57,619,0.484,0.382,0.828,32.6,22.1,4.8,1.5
2002-03,19.0,WCAROLINA,24,759,161,380,50,160,174,197,23,91,43,33,12,74,59,546,0.424,0.313,0.883,31.6,22.8,3.8,1.8
2003-04,20.0,WCAROLINA,27,843,208,439,51,152,206,252,25,130,47,50,8,84,52,673,0.474,0.336,0.817,31.2,24.9,4.8,1.7
Career,,,79,2515,565,1224,174,503,534,635,75,354,133,134,30,232,168,1838,0.462,0.346,0.841,31.8,23.3,4.5,1.7
