Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2006-07,20,MEM,NBA,SF,78,43,2103,7.8,18.5,.422,1.3,3.5,.364,6.6,15.0,.436,.457,3.7,5.1,.727,2.3,6.2,8.5,2.4,1.7,1.8,3.4,4.7,20.6,96,111,ROY-3
2007-08,21,MEM,NBA,SF,81,81,3000,10.5,22.7,.461,2.2,6.5,.346,8.2,16.2,.507,.511,4.2,5.3,.785,2.4,6.0,8.4,2.7,1.9,1.3,3.2,3.9,27.4,106,110,
2008-09,22,MEM,NBA,SF,79,78,2945,10.3,22.8,.453,1.5,4.4,.351,8.8,18.4,.477,.487,4.8,6.2,.767,2.0,5.9,7.9,2.4,1.8,1.1,3.7,4.0,27.0,101,110,
2009-10,23,MEM,NBA,SF,80,80,3175,9.7,20.8,.466,1.1,3.3,.327,8.6,17.5,.492,.491,4.9,6.5,.753,1.9,5.8,7.6,2.5,1.9,1.0,2.7,3.2,25.3,109,110,
2010-11,24,MEM,NBA,SF,54,54,2152,9.9,21.1,.471,1.4,3.5,.396,8.5,17.6,.486,.503,4.7,5.8,.805,2.0,6.2,8.2,3.7,2.2,1.4,3.3,3.2,25.9,108,105,
2011-12,25,MEM,NBA,SF,65,65,2422,10.6,23.3,.455,1.2,3.8,.312,9.4,19.5,.482,.480,4.5,5.7,.791,2.8,6.3,9.1,3.2,2.1,1.2,3.5,3.0,26.9,104,102,
2012-13,26,2TM,NBA,SF,75,74,2687,10.4,25.1,.416,1.7,5.2,.323,8.7,19.9,.440,.449,4.8,5.9,.814,2.0,7.2,9.2,4.0,2.3,1.1,4.0,3.6,27.3,98,102,
2012-13,26,MEM,NBA,SF,42,42,1541,9.9,24.2,.408,1.4,4.5,.310,8.5,19.7,.431,.438,4.3,5.5,.776,2.0,6.8,8.8,3.8,2.0,1.1,3.7,3.1,25.5,97,101,
2012-13,26,TOR,NBA,SF,33,32,1146,11.1,26.2,.425,2.0,6.1,.336,9.1,20.1,.452,.464,5.5,6.4,.856,2.0,7.8,9.8,4.4,2.6,1.0,4.4,4.4,29.8,99,105,
2013-14,27,2TM,NBA,SF,73,73,2531,10.9,23.9,.455,1.3,4.0,.330,9.6,19.9,.481,.483,6.4,7.8,.822,2.3,6.6,8.8,4.2,1.9,1.1,4.5,3.5,29.5,104,107,
2013-14,27,TOR,NBA,SF,18,18,639,10.6,27.4,.388,1.8,4.8,.373,8.8,22.6,.391,.421,5.6,7.2,.773,2.4,8.5,10.9,3.3,2.3,1.9,4.8,3.8,28.6,91,102,
2013-14,27,SAC,NBA,SF,55,55,1892,10.9,22.7,.482,1.2,3.7,.312,9.8,19.0,.516,.508,6.7,8.0,.836,2.3,5.9,8.2,4.5,1.8,0.9,4.4,3.3,29.8,108,109,
2014-15,28,SAC,NBA,SF,68,67,2408,10.6,23.3,.455,1.7,4.6,.359,9.0,18.7,.479,.491,7.0,8.2,.858,2.0,6.3,8.3,5.2,1.5,0.9,3.8,3.3,29.9,110,110,
2015-16,29,SAC,NBA,SF,70,70,2379,9.4,20.3,.463,1.5,4.3,.344,7.9,16.0,.495,.500,4.0,5.1,.780,2.1,7.1,9.2,2.4,2.0,1.0,2.8,3.7,24.3,104,108,
2016-17,30,SAC,NBA,SF,30,30,1013,10.0,22.1,.455,2.1,5.6,.372,7.9,16.4,.483,.502,5.9,6.9,.855,1.7,7.7,9.5,4.1,2.2,1.3,3.7,3.9,28.1,105,109,
2017-18,31,SAS,NBA,PF,57,6,1231,10.4,22.0,.471,1.5,4.8,.314,8.9,17.2,.516,.506,4.6,6.0,.772,3.1,8.8,11.9,3.0,1.9,1.6,3.2,4.0,26.9,106,103,
2018-19,32,SAS,NBA,PF,69,51,1842,10.0,19.8,.504,2.0,4.9,.402,8.0,14.9,.537,.554,3.2,3.9,.816,1.7,10.8,12.5,4.8,1.4,0.9,3.0,4.2,25.1,111,109,
2019-20,33,SAS,NBA,PF,67,5,1461,8.7,19.5,.446,2.4,7.2,.336,6.3,12.3,.511,.508,3.9,4.4,.882,2.0,9.8,11.8,3.7,1.1,1.1,2.9,3.4,23.7,107,113,
2020-21,34,SAS,NBA,PF,63,1,1358,9.4,22.4,.420,3.8,9.9,.381,5.6,12.5,.451,.505,2.9,3.6,.804,1.5,9.3,10.8,3.1,1.6,1.4,2.3,4.1,25.6,103,111,
2021-22,35,UTA,NBA,PF,55,1,1038,7.5,18.0,.414,3.3,9.7,.345,4.1,8.4,.494,.507,3.0,3.8,.785,2.6,8.9,11.5,2.7,1.2,0.9,2.2,4.5,21.2,110,110,
2022-23,36,UTA,NBA,PF,56,0,816,6.4,16.8,.380,1.9,7.6,.254,4.4,9.2,.484,.437,2.5,2.9,.857,1.9,7.6,9.5,3.3,1.1,1.1,2.2,4.0,17.2,101,117,
,,,,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
