Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2001-02,23,MIN,NBA,C,60,0,516,3.4,9.9,.344,0.0,0.2,.000,3.4,9.7,.351,.344,4.5,6.2,.733,4.7,7.8,12.5,2.3,1.7,3.5,3.7,6.2,11.3,91,101,
2002-03,24,MIN,NBA,C,38,11,353,4.3,11.2,.382,0.1,0.4,.333,4.1,10.8,.384,.388,3.1,4.0,.778,4.0,10.1,14.1,2.8,1.5,1.9,3.4,5.5,11.8,91,101,
2003-04,25,MIA,NBA,C,38,2,506,4.7,10.4,.458,0.0,0.0,,4.7,10.4,.458,.458,3.6,5.9,.600,7.0,7.4,14.5,1.1,1.2,2.0,2.8,5.6,13.1,103,101,
2004-05,26,TOR,NBA,C,45,30,712,5.2,11.9,.433,0.0,0.1,.000,5.2,11.9,.436,.433,2.5,4.3,.576,5.9,10.1,16.0,1.2,0.6,2.8,2.7,5.7,12.8,98,106,
2005-06,27,TOR,NBA,C,27,4,324,4.6,9.6,.475,0.0,0.2,.000,4.6,9.4,.483,.475,1.0,2.3,.429,7.2,10.7,17.9,0.7,1.5,3.7,2.6,8.0,10.1,102,106,
2006-07,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2007-08,29,HOU,NBA,C,7,0,17,9.4,15.6,.600,0.0,0.0,,9.4,15.6,.600,.600,0.0,0.0,,0.0,3.1,3.1,6.2,0.0,0.0,0.0,6.2,18.7,136,109,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,215,47,2428,4.5,10.8,.419,0.0,0.2,.143,4.5,10.6,.423,.420,3.0,4.7,.642,5.7,9.1,14.8,1.6,1.2,2.8,3.0,6.0,12.1,97,103,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),,98,11,869,3.8,10.4,.360,0.1,0.3,.200,3.7,10.1,.365,.363,3.9,5.3,.747,4.4,8.7,13.2,2.5,1.6,2.8,3.6,5.9,11.5,91,101,
TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),,72,34,1036,5.0,11.2,.444,0.0,0.1,.000,5.0,11.1,.448,.444,2.0,3.7,.548,6.3,10.3,16.6,1.1,0.9,3.1,2.7,6.4,12.0,99,106,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,38,2,506,4.7,10.4,.458,0.0,0.0,,4.7,10.4,.458,.458,3.6,5.9,.600,7.0,7.4,14.5,1.1,1.2,2.0,2.8,5.6,13.1,103,101,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,7,0,17,9.4,15.6,.600,0.0,0.0,,9.4,15.6,.600,.600,0.0,0.0,,0.0,3.1,3.1,6.2,0.0,0.0,0.0,6.2,18.7,136,109,
