Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2001-02,23,MIN,NBA,C,60,0,516,2.3,6.7,.344,0.0,0.1,.000,2.3,6.6,.351,.344,3.1,4.2,.733,3.2,5.3,8.5,1.5,1.2,2.4,2.5,4.2,7.7,
2002-03,24,MIN,NBA,C,38,11,353,3.0,7.8,.382,0.1,0.3,.333,2.9,7.4,.384,.388,2.1,2.8,.778,2.8,6.9,9.7,1.9,1.0,1.3,2.3,3.8,8.2,
2003-04,25,MIA,NBA,C,38,2,506,3.1,6.8,.458,0.0,0.0,,3.1,6.8,.458,.458,2.3,3.9,.600,4.6,4.9,9.5,0.7,0.8,1.4,1.8,3.7,8.6,
2004-05,26,TOR,NBA,C,45,30,712,3.6,8.3,.433,0.0,0.1,.000,3.6,8.2,.436,.433,1.7,3.0,.576,4.1,7.0,11.1,0.9,0.4,2.0,1.9,3.9,8.9,
2005-06,27,TOR,NBA,C,27,4,324,3.1,6.6,.475,0.0,0.1,.000,3.1,6.4,.483,.475,0.7,1.6,.429,4.9,7.3,12.2,0.4,1.0,2.6,1.8,5.4,6.9,
2006-07,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2007-08,29,HOU,NBA,C,7,0,17,6.4,10.6,.600,0.0,0.0,,6.4,10.6,.600,.600,0.0,0.0,,0.0,2.1,2.1,4.2,0.0,0.0,0.0,4.2,12.7,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,215,47,2428,3.1,7.4,.419,0.0,0.1,.143,3.1,7.3,.423,.420,2.0,3.2,.642,3.9,6.2,10.1,1.1,0.8,1.9,2.0,4.1,8.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),,98,11,869,2.6,7.1,.360,0.0,0.2,.200,2.5,6.9,.365,.363,2.7,3.6,.747,3.0,6.0,9.0,1.7,1.1,1.9,2.4,4.0,7.9,
TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),,72,34,1036,3.4,7.7,.444,0.0,0.1,.000,3.4,7.7,.448,.444,1.4,2.5,.548,4.3,7.1,11.5,0.7,0.6,2.2,1.8,4.4,8.3,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,38,2,506,3.1,6.8,.458,0.0,0.0,,3.1,6.8,.458,.458,2.3,3.9,.600,4.6,4.9,9.5,0.7,0.8,1.4,1.8,3.7,8.6,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,7,0,17,6.4,10.6,.600,0.0,0.0,,6.4,10.6,.600,.600,0.0,0.0,,0.0,2.1,2.1,4.2,0.0,0.0,0.0,4.2,12.7,
