Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2015-16,22,BOS,NBA,SG,5,0,41,1.8,7.9,0.222,0.9,4.4,0.2,0.9,3.5,0.25,0.278,0.0,0.0,0.9,4.4,5.3,2.6,0.0,0.9,0.9,2.6,4.4,
1 Yr,1 Yr,1 Yr,1 Yr,,5,0,41,1.8,7.9,0.222,0.9,4.4,0.2,0.9,3.5,0.25,0.278,0.0,0.0,0.9,4.4,5.3,2.6,0.0,0.9,0.9,2.6,4.4,
