"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","('Unnamed: 22_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('Unnamed: 25_level_0', '%3PA')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 28_level_0', 'Awards')"
2007-08,22,2TM,NBA,PF,26.0,0.0,269.0,0.561,5.3,0.976,0.488,0.354,0.073,0.061,0.024,0.575,0.6,0.552,0.667,0.4,0.0,0.63,0.024,2.0,0.0,0.0,0.0,
2007-08,22,DAL,NBA,PF,4.0,0.0,9.0,0.4,5.4,1.0,0.4,0.4,0.2,0.0,0.0,0.4,0.5,0.5,0.0,,,0.5,0.0,0.0,,0.0,0.0,
2007-08,22,LAC,NBA,PF,22.0,0.0,260.0,0.571,5.2,0.974,0.494,0.351,0.065,0.065,0.026,0.587,0.605,0.556,0.8,0.4,0.0,0.636,0.026,2.0,0.0,0.0,0.0,
1 Yr,1 Yr,1 Yr,1 Yr,,26.0,0.0,269.0,0.561,5.3,0.976,0.488,0.354,0.073,0.061,0.024,0.575,0.6,0.552,0.667,0.4,0.0,0.63,0.024,2.0,0.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,848.0,0.561,5.3,0.976,0.488,0.354,0.073,0.061,0.024,0.575,0.6,0.552,0.667,0.4,0.0,0.63,0.024,6.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,22.0,0.0,260.0,0.571,5.2,0.974,0.494,0.351,0.065,0.065,0.026,0.587,0.605,0.556,0.8,0.4,0.0,0.636,0.026,2.0,0.0,0.0,0.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,4.0,0.0,9.0,0.4,5.4,1.0,0.4,0.4,0.2,0.0,0.0,0.4,0.5,0.5,0.0,,,0.5,0.0,0.0,,0.0,0.0,
