"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 35_level_0', 'Awards')"
2001-02,21,DET,NBA,EC1,TOR,W (3-2),1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04,23,DEN,NBA,WC1,MIN,L (1-4),4.0,6.3,2.0,1.3,0.0,0.5,0.0,4.0,15.0,0.267,0.0,3.0,0.0,4.0,12.0,0.333,0.267,0.0,0.0,1.0,4.0,5.0,0.0,2.0,0.0,2.0,3.0,8.0,
2 Yrs (2 Series),2 Yrs (2 Series),2 Yrs (2 Series),2 Yrs (2 Series),2 Yrs (2 Series),2 Yrs (2 Series),1-1,5.0,5.6,1.6,1.0,0.0,0.4,0.0,4.0,16.0,0.25,0.0,3.0,0.0,4.0,13.0,0.308,0.25,0.0,0.0,1.0,4.0,5.0,0.0,2.0,0.0,3.0,3.0,8.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),0-1,4.0,6.3,2.0,1.3,0.0,0.5,0.0,4.0,15.0,0.267,0.0,3.0,0.0,4.0,12.0,0.333,0.267,0.0,0.0,1.0,4.0,5.0,0.0,2.0,0.0,2.0,3.0,8.0,
EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),1-0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
