0
2020-21 NBA 5.0 (4th)
2021-22 NBA 4.4 (17th)
2022-23 NBA 5.2 (4th)
2023-24 NBA 4.9 (5th)
2025-26 NBA 7.9 (1st)
Active 4.4 (12th)
