Season,Team,Lg,Salary
2013-14,Dallas Mavericks,NBA,"$544,000"
2014-15,Dallas Mavericks,NBA,"$816,482"
2014-15,New York Knicks,NBA,"$96,056"
Career,(may be incomplete),,"$1,456,538"
