"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Unnamed: 19_level_0', 'Shoot')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 23_level_0', 'Awards')"
2001-02,24,SEA,NBA,SF,5.0,5.0,205.0,0.0,7.0,93.0,0.0,0.0,-12.8,-10.2,2.0,2.0,8.0,0.0,5.0,21.0,1.0,4.0,
2002-03,25,MIL,NBA,SF,6.0,6.0,204.0,0.0,6.0,92.0,2.0,0.0,0.6,18.4,1.0,1.0,9.0,4.0,12.0,13.0,3.0,2.0,
2003-04,26,MIL,NBA,SF,5.0,5.0,198.0,0.0,6.0,94.0,0.0,0.0,-9.0,29.8,2.0,5.0,5.0,4.0,11.0,27.0,2.0,6.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,16.0,16.0,607.0,0.0,6.0,93.0,1.0,0.0,-7.1,12.5,5.0,8.0,22.0,8.0,28.0,61.0,6.0,12.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,82.0,3111.0,0.0,6.0,93.0,1.0,0.0,-7.1,12.5,26.0,41.0,113.0,41.0,144.0,313.0,31.0,62.0,
,,,,,,,,,,,,,,,,,,,,,,,
MIL (2 Yrs),MIL (2 Yrs),MIL (2 Yrs),MIL (2 Yrs),,11.0,11.0,402.0,0.0,6.0,93.0,1.0,0.0,-4.1,24.0,3.0,6.0,14.0,8.0,23.0,40.0,5.0,8.0,
SEA (1 Yr),SEA (1 Yr),SEA (1 Yr),SEA (1 Yr),,5.0,5.0,205.0,0.0,7.0,93.0,0.0,0.0,-12.8,-10.2,2.0,2.0,8.0,0.0,5.0,21.0,1.0,4.0,
