Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2007-08,23,CHI,NBA,C,61.0,1.0,613.0,6.0,12.0,0.505,0.0,0.1,0.0,6.0,11.9,0.507,0.505,3.3,5.8,0.566,4.1,5.8,9.9,2.4,1.2,0.9,3.3,6.9,15.4,
2008-09,24,CHI,NBA,C,56.0,18.0,715.0,4.1,8.4,0.485,0.0,0.1,0.0,4.1,8.4,0.488,0.485,1.7,3.0,0.576,4.2,6.8,11.1,2.3,0.7,0.9,2.0,6.8,9.9,
2009-10,25,2TM,NBA,C,32.0,0.0,311.0,4.9,9.5,0.512,0.0,0.0,,4.9,9.5,0.512,0.512,2.3,3.2,0.714,5.2,7.1,12.3,2.5,1.0,1.3,2.1,6.3,12.0,
2009-10,25,CHI,NBA,C,8.0,0.0,50.0,5.8,15.1,0.381,0.0,0.0,,5.8,15.1,0.381,0.381,1.4,5.0,0.286,3.6,7.9,11.5,1.4,0.0,0.0,0.7,7.2,13.0,
2009-10,25,NOH,NBA,C,24.0,0.0,261.0,4.7,8.4,0.557,0.0,0.0,,4.7,8.4,0.557,0.557,2.5,2.9,0.857,5.5,6.9,12.4,2.8,1.2,1.5,2.3,6.1,11.9,
2010-11,26,NOH,NBA,C,41.0,6.0,531.0,3.8,6.7,0.566,0.0,0.0,,3.8,6.7,0.566,0.566,1.2,2.3,0.5,4.0,7.6,11.6,1.1,0.7,0.8,2.2,6.5,8.7,
2011-12,27,TOR,NBA,C,49.0,40.0,813.0,3.7,7.1,0.516,0.0,0.0,,3.7,7.1,0.516,0.516,1.1,2.1,0.532,3.7,8.8,12.4,1.2,1.0,0.8,2.3,5.6,8.5,
2012-13,28,TOR,NBA,C,42.0,16.0,513.0,3.4,6.3,0.533,0.0,0.0,,3.4,6.3,0.533,0.533,1.6,3.1,0.523,3.4,6.0,9.3,2.3,0.5,0.4,2.5,6.0,8.4,
2013-14,29,2TM,NBA,C,37.0,6.0,355.0,2.7,6.2,0.443,0.0,0.1,0.0,2.7,6.1,0.45,0.443,1.1,2.0,0.55,4.3,7.0,11.3,2.2,1.0,0.8,3.1,6.5,6.6,
2013-14,29,TOR,NBA,C,4.0,0.0,20.0,3.6,5.4,0.667,0.0,0.0,,3.6,5.4,0.667,0.667,1.8,3.6,0.5,5.4,9.0,14.4,5.4,0.0,0.0,7.2,12.6,9.0,
2013-14,29,SAC,NBA,C,33.0,6.0,335.0,2.7,6.2,0.431,0.0,0.1,0.0,2.7,6.1,0.439,0.431,1.1,1.9,0.556,4.2,6.9,11.1,2.0,1.1,0.9,2.9,6.1,6.4,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,318.0,87.0,3851.0,4.1,8.1,0.509,0.0,0.0,0.0,4.1,8.0,0.511,0.509,1.7,3.1,0.562,4.0,7.1,11.1,1.9,0.9,0.8,2.5,6.3,10.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHI (3 Yrs),CHI (3 Yrs),CHI (3 Yrs),CHI (3 Yrs),,125.0,19.0,1378.0,5.0,10.2,0.49,0.0,0.1,0.0,5.0,10.2,0.492,0.49,2.4,4.3,0.558,4.2,6.4,10.6,2.3,0.9,0.9,2.6,6.8,12.4,
TOR (3 Yrs),TOR (3 Yrs),TOR (3 Yrs),TOR (3 Yrs),,95.0,56.0,1346.0,3.6,6.8,0.524,0.0,0.0,,3.6,6.8,0.524,0.524,1.3,2.5,0.527,3.6,7.7,11.3,1.7,0.8,0.6,2.4,5.9,8.4,
NOH (2 Yrs),NOH (2 Yrs),NOH (2 Yrs),NOH (2 Yrs),,65.0,6.0,792.0,4.1,7.3,0.563,0.0,0.0,,4.1,7.3,0.563,0.563,1.6,2.5,0.636,4.5,7.4,11.9,1.6,0.9,1.0,2.2,6.4,9.8,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,33.0,6.0,335.0,2.7,6.2,0.431,0.0,0.1,0.0,2.7,6.1,0.439,0.431,1.1,1.9,0.556,4.2,6.9,11.1,2.0,1.1,0.9,2.9,6.1,6.4,
