0
2012-13 NBA 10.6 (17th)
2016-17 NBA 13.5 (1st)
2017-18 NBA 10.7 (14th)
2018-19 NBA 11.1 (8th)
2021-22 NBA 11.7 (6th)
Active 10.0 (12th)
Career Playoffs 9.9 (86th)
Career NBA Playoffs 9.9 (81st)
