"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2021-22,21,CHO,NBA,C,21,0,63,.643,.667,.500,.679,.375,.628,.571,.143,139,125,141,128,48,111,230,36,4.1,2.2,
2022-23,22,CHO,NBA,C,46,0,550,.558,.624,.211,.575,.731,.597,.217,.158,117,114,58,105,93,103,81,41,7.1,4.2,
2023-24,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2024-25,24,2TM,NBA,C,40,6,468,.798,.827,.200,.803,.719,.804,.294,.046,171,152,56,148,92,140,121,11,56.6,56.1,
2024-25,24,LAC,NBA,C,28,0,208,.722,.765,.000,.722,.750,.739,.333,.056,155,140,0,133,96,128,137,13,12.9,13.4,
2024-25,24,DAL,NBA,C,12,6,260,.836,.857,.333,.842,.700,.837,.274,.041,179,157,93,155,90,145,113,10,43.7,42.7,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,107,6,1081,.671,.724,.231,.683,.682,.693,.272,.107,143,133,64,126,87,120,108,27,67.8,62.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO (2 Yrs),CHO (2 Yrs),CHO (2 Yrs),CHO (2 Yrs),,67,0,613,.567,.628,.238,.586,.647,.601,.254,.157,121,115,66,108,83,104,97,40,11.2,6.4,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,28,0,208,.722,.765,.000,.722,.750,.739,.333,.056,155,140,0,133,96,128,137,13,12.9,13.4,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,12,6,260,.836,.857,.333,.842,.700,.837,.274,.041,179,157,93,155,90,145,113,10,43.7,42.7,
