Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2002-03,23,MEM,NBA,SF,1,0,6,17.3,25.9,0.667,0.0,0.0,17.3,25.9,0.667,0.667,0.0,0.0,8.6,0.0,8.6,0.0,0.0,0.0,8.6,0.0,34.5,95,117,
1 Yr,1 Yr,1 Yr,1 Yr,,1,0,6,17.3,25.9,0.667,0.0,0.0,17.3,25.9,0.667,0.667,0.0,0.0,8.6,0.0,8.6,0.0,0.0,0.0,8.6,0.0,34.5,95,117,
