"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2019-20,21,OKC,NBA,PF,3,0,11,0,0,0,100,0,-8.0,-9.7,1,0,0,0,0,0,0,0,0,
2020-21,22,OKC,NBA,PF,61,34,1425,0,0,24,46,30,-14.5,-6.1,44,39,89,18,53,8,253,10,38,
2021-22,23,OKC,NBA,PF,45,28,948,0,0,5,48,47,-9.3,-1.4,13,18,69,7,52,5,175,7,24,
2022-23,24,SAS,NBA,PF,42,2,474,0,0,8,76,17,-11.7,-1.9,13,10,33,3,21,3,87,6,7,
2023-24,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,151,64,2858,0,0,15,52,33,-12.3,-3.9,71,67,191,28,126,16,515,23,69,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,35,1552,0,0,15,52,33,-12.3,-3.9,39,36,104,15,68,9,280,12,37,
,,,,,,,,,,,,,,,,,,,,,,,,
OKC (3 Yrs),OKC (3 Yrs),OKC (3 Yrs),OKC (3 Yrs),,109,62,2384,0,0,16,47,37,-12.4,-4.3,58,57,158,25,105,13,428,17,62,
SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),,42,2,474,0,0,8,76,17,-11.7,-1.9,13,10,33,3,21,3,87,6,7,
