"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2019-20,21,OKC,NBA,PF,3,0,11,.000,3.9,1.000,.000,1.000,.000,.000,.000,.000,,.000,,,,,,.000,0,,,0,0,
2020-21,22,OKC,NBA,PF,61,34,1425,.483,9.5,.746,.424,.254,.051,.016,.254,.547,.643,.422,.409,.429,.294,.554,.906,.114,44,.174,.474,2,0,
2021-22,23,OKC,NBA,PF,45,28,948,.514,10.7,.693,.310,.325,.031,.015,.307,.545,.700,.419,.300,.400,.444,.664,.886,.136,36,.273,.481,0,0,
2022-23,24,SAS,NBA,PF,42,2,474,.432,13.1,.613,.265,.277,.026,.045,.387,.516,.707,.395,.250,.286,.300,.612,1.000,.084,12,.183,.364,0,0,
2023-24,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,151,64,2858,.485,9.3,.705,.356,.284,.040,.021,.295,.541,.669,.415,.361,.368,.351,.601,.915,.117,92,.213,.456,2,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,35,1552,.485,9.3,.705,.356,.284,.040,.021,.295,.541,.669,.415,.361,.368,.351,.601,.915,.117,50,.213,.456,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKC (3 Yrs),OKC (3 Yrs),OKC (3 Yrs),OKC (3 Yrs),,109,62,2384,.495,8.0,.724,.375,.286,.042,.016,.276,.545,.663,.419,.375,.417,.365,.599,.895,.124,80,.221,.478,2,0,
SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),,42,2,474,.432,13.1,.613,.265,.277,.026,.045,.387,.516,.707,.395,.250,.286,.300,.612,1.000,.084,12,.183,.364,0,0,
