Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2018-19,20,NYK,NBA,C,66,19,20.6,3.1,4.4,0.694,0.0,0.0,3.1,4.4,0.694,0.694,1.2,2.0,0.6,2.7,3.7,6.4,0.6,0.8,2.4,0.5,3.3,7.3,ROY-8
2019-20,21,NYK,NBA,C,61,7,23.1,4.1,5.6,0.742,0.0,0.0,4.1,5.6,0.742,0.742,1.4,2.4,0.568,3.0,4.0,7.0,0.6,0.9,2.0,0.6,3.2,9.7,
2020-21,22,NYK,NBA,C,31,29,27.5,3.7,5.7,0.653,0.0,0.0,3.7,5.7,0.653,0.653,0.8,1.7,0.491,3.6,4.5,8.1,0.5,1.1,1.5,0.8,2.8,8.3,
2021-22,23,NYK,NBA,C,72,62,25.7,3.6,4.8,0.761,0.0,0.0,3.6,4.8,0.761,0.761,1.2,2.5,0.486,4.1,4.5,8.6,0.5,0.8,1.8,0.8,2.7,8.5,
2022-23,24,NYK,NBA,C,59,58,27.0,3.2,4.7,0.671,0.0,0.0,3.2,4.7,0.671,0.671,1.0,2.1,0.484,4.5,4.9,9.4,0.9,0.9,1.8,0.7,2.7,7.4,
2023-24,25,NYK,NBA,C,31,21,24.8,2.4,4.1,0.575,0.0,0.0,2.4,4.1,0.575,0.575,0.9,2.1,0.409,4.6,3.9,8.5,0.6,1.2,1.1,0.8,1.8,5.6,
2024-25,26,NYK,NBA,C,17,3,17.1,2.2,3.3,0.661,0.0,0.0,2.2,3.3,0.661,0.661,0.8,1.1,0.684,3.1,2.9,5.9,0.8,0.9,1.1,0.6,1.5,5.1,
2025-26,27,NYK,NBA,C,8,8,17.1,1.8,2.9,0.609,0.0,0.0,1.8,2.9,0.609,0.609,0.3,1.1,0.222,5.4,3.5,8.9,1.0,0.5,1.0,0.8,2.6,3.8,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,345,207,23.9,3.3,4.7,0.698,0.0,0.0,3.3,4.7,0.698,0.698,1.1,2.1,0.518,3.7,4.2,7.9,0.6,0.9,1.8,0.7,2.8,7.7,
