Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2016-17,21,GSW,NBA,C,4.0,0.0,21.0,6.8,16.0,0.429,0.0,0.0,6.8,16.0,0.429,0.429,2.3,4.6,0.5,9.1,4.6,13.7,0.0,4.6,2.3,0.0,6.8,16.0,117.0,100.0,
2017-18,22,GSW,NBA,C,4.0,0.0,11.0,4.5,9.0,0.5,0.0,0.0,4.5,9.0,0.5,0.5,9.0,13.6,0.667,4.5,9.0,13.6,0.0,0.0,0.0,13.6,18.1,18.1,70.0,107.0,
2018-19,23,GSW,NBA,C,4.0,1.0,8.0,6.2,6.2,1.0,0.0,0.0,6.2,6.2,1.0,1.0,6.2,12.3,0.5,0.0,12.3,12.3,0.0,0.0,0.0,6.2,18.5,18.5,88.0,114.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,28,CLE,NBA,C,2.0,0.0,9.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.8,5.8,11.5,11.5,0.0,5.8,11.5,0.0,0.0,65.0,111.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,14.0,1.0,49.0,5.0,10.0,0.5,0.0,0.0,5.0,10.0,0.5,0.5,4.0,7.0,0.571,6.0,7.0,13.1,2.0,2.0,2.0,6.0,10.0,14.1,90.0,106.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSW (3 Yrs),GSW (3 Yrs),GSW (3 Yrs),GSW (3 Yrs),,12.0,1.0,40.0,6.1,12.2,0.5,0.0,0.0,6.1,12.2,0.5,0.5,4.9,8.5,0.571,6.1,7.3,13.4,0.0,2.4,1.2,4.9,12.2,17.0,95.0,105.0,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,2.0,0.0,9.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.8,5.8,11.5,11.5,0.0,5.8,11.5,0.0,0.0,65.0,111.0,
