"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 35_level_0', 'Awards')"
2016-17,21,GSW,NBA,WC1,POR,W (4-0),2.0,6.0,1.5,1.5,0.0,0.0,0.5,1.0,3.0,0.333,0.0,0.0,1.0,3.0,0.333,0.333,1.0,2.0,0.5,3.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,
2016-17,21,GSW,NBA,WCF,SAS,W (4-0),2.0,4.0,2.0,1.5,0.0,1.0,0.0,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,0.0,0.0,,1.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,4.0,
2017-18,22,GSW,NBA,WC1,SAS,W (4-1),3.0,2.7,0.7,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,4.0,2.0,
2017-18,22,GSW,NBA,WCS,NOP,W (4-1),1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
2018-19,23,GSW,NBA,WCF,POR,W (4-0),3.0,2.0,1.0,0.7,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,
2018-19,23,GSW,NBA,FIN,TOR,L (2-4),1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,28,CLE,NBA,EC1,ORL,W (4-3),1.0,7.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,
2023-24,28,CLE,NBA,ECS,BOS,L (1-4),1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4 Yrs (8 Series),4 Yrs (8 Series),4 Yrs (8 Series),4 Yrs (8 Series),4 Yrs (8 Series),4 Yrs (8 Series),6-2,14.0,3.4,1.0,0.9,0.1,0.1,0.1,5.0,10.0,0.5,0.0,0.0,5.0,10.0,0.5,0.5,4.0,7.0,0.571,6.0,7.0,13.0,2.0,2.0,2.0,6.0,10.0,14.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),2-0,5.0,4.0,1.0,1.2,0.0,0.0,0.2,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,1.0,3.0,0.333,4.0,2.0,6.0,0.0,0.0,1.0,3.0,7.0,5.0,
EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),1-0,1.0,7.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),1-0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),0-1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WCF (2 Series),WCF (2 Series),WCF (2 Series),WCF (2 Series),WCF (2 Series),WCF (2 Series),2-0,5.0,2.8,1.4,1.0,0.0,0.4,0.0,3.0,5.0,0.6,0.0,0.0,3.0,5.0,0.6,0.6,1.0,2.0,0.5,1.0,4.0,5.0,0.0,2.0,0.0,1.0,3.0,7.0,
FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),0-1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
