"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2006-07,22,DAL,NBA,SG,32,1,214,.314,.309,.333,.350,.606,.408,.471,.214,69,64,93,71,81,75,144,101,-20.5,-22.5,
2007-08,23,2TM,NBA,SG,26,3,165,.323,.391,.158,.346,.500,.363,.185,.292,71,81,44,70,66,67,60,132,-19.7,-24.9,
2007-08,23,DAL,NBA,SG,12,3,77,.185,.263,.000,.185,.833,.253,.222,.296,41,54,0,37,110,47,73,133,-16.9,-17.0,
2007-08,23,NJN,NBA,SG,14,0,88,.421,.481,.273,.461,.167,.443,.158,.289,92,99,75,93,22,82,52,130,-2.8,-7.9,
2008-09,24,NJN,NBA,SG,20,0,97,.349,.405,.000,.349,.500,.365,.186,.140,76,84,0,70,65,67,61,62,-13.0,-16.6,
2009-10,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2010-11,26,MIN,NBA,SG,4,0,29,.545,.429,.750,.682,,.682,.000,.364,119,88,209,137,,126,0,164,4.0,3.1,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,82,4,505,.339,.366,.250,.368,.566,.398,.280,.233,74,75,70,74,75,73,88,106,-49.2,-60.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),,44,4,291,.278,.297,.217,.304,.641,.368,.402,.237,61,61,61,61,85,68,124,110,-37.4,-39.5,
NJN (2 Yrs),NJN (2 Yrs),NJN (2 Yrs),NJN (2 Yrs),,34,0,185,.383,.438,.176,.401,.357,.402,.173,.210,84,90,49,80,47,74,57,94,-15.8,-24.5,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,4,0,29,.545,.429,.750,.682,,.682,.000,.364,119,88,209,137,,126,0,164,4.0,3.1,
