Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-30,NOP,@,LAL,"L, 121-133",*,24,1,5,0.2,0,0,,0,0,,2,4,6,1,0,0,2,4,2,-1.4,-1
2025-11-29,NOP,@,GSW,"L, 96-104",,20,4,6,0.667,0,0,,1,2,0.5,5,5,10,0,0,0,2,2,9,8.2,1
2025-11-26,NOP,,MEM,"L, 128-133 (OT)",,29,3,6,0.5,0,0,,0,0,,3,3,6,3,0,3,1,2,6,8.4,19
2025-11-24,NOP,,CHI,"W, 143-130",,29,7,11,0.636,0,0,,0,0,,10,4,14,0,0,3,2,4,14,15.8,14
2025-11-22,NOP,,ATL,"L, 98-115",,21,1,3,0.333,0,0,,0,0,,0,3,3,2,0,2,0,0,2,4.0,-14
