Season,Team,Lg,Salary
2019-20,Boston Celtics,NBA,< $Minimum
2020-21,Boston Celtics,NBA,< $Minimum
2021-22,Toronto Raptors,NBA,"$95,930"
2021-22,Washington Wizards,NBA,"$95,930"
Career,(may be incomplete),,"$191,860"
