"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2018-19,22,LAC,NBA,WC1,GSW,L (2-4),6.0,29.0,7.7,2.0,1.7,1.0,0.0,13.0,38.0,0.342,10.0,31.0,0.323,3.0,7.0,0.429,0.474,10.0,10.0,1.0,1.0,11.0,12.0,10.0,6.0,0.0,7.0,15.0,46.0,
2019-20,23,LAC,NBA,WC1,DAL,W (4-2),6.0,22.8,8.0,2.0,1.3,1.0,0.3,17.0,35.0,0.486,11.0,24.0,0.458,6.0,11.0,0.545,0.643,3.0,3.0,1.0,0.0,12.0,12.0,8.0,6.0,2.0,6.0,10.0,48.0,
2019-20,23,LAC,NBA,WCS,DEN,L (3-4),7.0,15.1,2.9,1.4,1.3,0.0,0.1,7.0,24.0,0.292,4.0,18.0,0.222,3.0,6.0,0.5,0.375,2.0,4.0,0.5,0.0,10.0,10.0,9.0,0.0,1.0,7.0,8.0,20.0,
2020-21,24,BRK,NBA,EC1,BOS,W (4-1),5.0,18.6,4.0,1.8,0.2,0.6,0.2,8.0,19.0,0.421,4.0,12.0,0.333,4.0,7.0,0.571,0.526,0.0,0.0,,2.0,7.0,9.0,1.0,3.0,1.0,3.0,13.0,20.0,
2020-21,24,BRK,NBA,ECS,MIL,L (3-4),7.0,16.1,4.3,1.7,0.9,0.3,0.0,10.0,22.0,0.455,6.0,14.0,0.429,4.0,8.0,0.5,0.591,4.0,5.0,0.8,1.0,11.0,12.0,6.0,2.0,0.0,3.0,6.0,30.0,
2021-22,25,PHO,NBA,WC1,NOP,W (4-2),5.0,19.6,4.6,1.4,1.0,0.6,0.0,9.0,23.0,0.391,3.0,14.0,0.214,6.0,9.0,0.667,0.457,2.0,3.0,0.667,2.0,5.0,7.0,5.0,3.0,0.0,4.0,4.0,23.0,
2021-22,25,PHO,NBA,WCS,DAL,L (3-4),7.0,13.4,4.1,1.9,1.4,0.4,0.0,10.0,25.0,0.4,6.0,12.0,0.5,4.0,13.0,0.308,0.52,3.0,4.0,0.75,1.0,12.0,13.0,10.0,3.0,0.0,3.0,6.0,29.0,
2022-23,26,PHO,NBA,WC1,LAC,W (4-1),5.0,11.0,1.4,0.8,0.6,0.4,0.0,3.0,14.0,0.214,1.0,7.0,0.143,2.0,7.0,0.286,0.25,0.0,0.0,,1.0,3.0,4.0,3.0,2.0,0.0,0.0,2.0,7.0,
2022-23,26,PHO,NBA,WCS,DEN,L (2-4),5.0,25.8,8.2,2.6,1.6,0.0,0.2,14.0,31.0,0.452,10.0,22.0,0.455,4.0,9.0,0.444,0.613,3.0,4.0,0.75,2.0,11.0,13.0,8.0,0.0,1.0,4.0,13.0,41.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,28,NYK,NBA,EC1,DET,W (4-2),4.0,4.8,0.5,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,
2024-25,28,NYK,NBA,ECS,BOS,W (4-2),3.0,3.7,0.3,0.3,0.3,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,4.0,0.25,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,
2024-25,28,NYK,NBA,ECF,IND,L (2-4),4.0,13.3,5.8,0.8,1.8,0.3,0.0,8.0,16.0,0.5,7.0,13.0,0.538,1.0,3.0,0.333,0.719,0.0,0.0,,0.0,3.0,3.0,7.0,1.0,0.0,2.0,5.0,23.0,
6 Yrs (12 Series),6 Yrs (12 Series),6 Yrs (12 Series),6 Yrs (12 Series),6 Yrs (12 Series),6 Yrs (12 Series),6-6,64.0,16.9,4.5,1.5,1.1,0.4,0.1,100.0,251.0,0.398,62.0,169.0,0.367,38.0,82.0,0.463,0.522,28.0,37.0,0.757,10.0,86.0,96.0,68.0,26.0,5.0,41.0,82.0,290.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),3-1,22.0,21.1,5.6,1.6,1.2,0.8,0.1,42.0,110.0,0.382,25.0,76.0,0.329,17.0,34.0,0.5,0.495,15.0,16.0,0.938,4.0,31.0,35.0,26.0,17.0,2.0,17.0,31.0,124.0,
EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),2-0,9.0,12.4,2.4,1.0,0.1,0.3,0.1,9.0,21.0,0.429,4.0,12.0,0.333,5.0,9.0,0.556,0.524,0.0,0.0,,2.0,7.0,9.0,1.0,3.0,1.0,5.0,13.0,22.0,
