Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2018-19,21,2TM,NBA,SG,79.0,27.0,1802.0,11.0,0.604,0.711,0.167,1.3,6.4,3.9,9.0,1.0,0.4,7.0,15.0,2.7,0.9,3.6,0.095,-0.3,-1.3,-1.6,0.2,
2018-19,21,PHI,NBA,SG,54.0,4.0,1108.0,10.7,0.606,0.706,0.156,1.4,5.9,3.7,7.4,1.0,0.6,6.6,15.0,1.6,0.6,2.2,0.096,-0.7,-1.1,-1.9,0.0,
2018-19,21,LAC,NBA,SG,25.0,23.0,694.0,11.3,0.601,0.719,0.186,1.1,7.3,4.3,11.5,0.9,0.2,7.7,15.0,1.1,0.3,1.4,0.094,0.4,-1.6,-1.2,0.1,
2019-20,22,LAC,NBA,SG,53.0,30.0,1452.0,8.5,0.58,0.757,0.194,0.4,6.6,3.6,9.1,0.7,0.6,9.0,13.4,1.5,1.1,2.6,0.086,-1.8,-0.3,-2.1,0.0,
2020-21,23,BRK,NBA,SG,61.0,12.0,1403.0,10.3,0.578,0.73,0.171,0.9,7.6,4.4,9.3,1.1,0.6,8.9,16.7,1.2,0.6,1.8,0.063,-0.9,-1.5,-2.4,-0.2,
2021-22,24,PHO,NBA,SG,69.0,14.0,1437.0,10.2,0.55,0.689,0.167,1.2,8.0,4.7,9.7,0.9,0.6,7.3,16.8,1.1,1.5,2.6,0.085,-0.9,-0.4,-1.2,0.3,
2022-23,25,PHO,NBA,SG,40.0,9.0,807.0,10.9,0.537,0.663,0.17,1.5,7.9,4.6,15.7,1.6,0.6,10.0,18.9,0.5,0.7,1.2,0.071,-1.1,-0.3,-1.4,0.1,
2023-24,26,WAS,NBA,SG,46.0,5.0,726.0,10.5,0.556,0.573,0.168,2.3,6.9,4.6,10.2,1.6,1.1,9.3,18.8,0.1,0.2,0.3,0.022,-2.7,-1.3,-4.0,-0.4,
2024-25,27,NYK,NBA,SG,50.0,0.0,762.0,9.7,0.601,0.678,0.078,1.7,7.5,4.6,4.7,1.5,0.2,8.5,14.8,0.5,0.5,1.0,0.065,-1.9,-0.6,-2.4,-0.1,
2025-26,28,NYK,NBA,SG,14.0,5.0,311.0,13.0,0.644,0.71,0.366,2.3,8.6,5.2,6.8,0.9,1.0,6.1,15.1,0.7,0.2,0.9,0.133,0.8,-0.9,-0.1,0.2,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,412.0,102.0,8700.0,10.2,0.576,0.695,0.171,1.2,7.2,4.3,9.4,1.1,0.6,8.3,16.0,8.2,5.8,14.0,0.077,-1.1,-0.8,-2.0,0.1,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,20.0,1732.0,10.2,0.576,0.695,0.171,1.2,7.2,4.3,9.4,1.1,0.6,8.3,16.0,1.6,1.2,2.8,0.077,-1.1,-0.8,-2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),,109.0,23.0,2244.0,10.4,0.545,0.679,0.168,1.3,7.9,4.7,11.9,1.2,0.6,8.4,17.6,1.5,2.2,3.8,0.08,-1.0,-0.3,-1.3,0.4,
LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),,78.0,53.0,2146.0,9.4,0.587,0.744,0.191,0.7,6.8,3.8,9.8,0.7,0.5,8.6,13.9,2.6,1.4,4.0,0.089,-1.1,-0.7,-1.8,0.1,
NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),,64.0,5.0,1073.0,10.6,0.614,0.687,0.161,1.8,7.8,4.8,5.3,1.3,0.5,7.7,14.9,1.2,0.7,1.9,0.084,-1.1,-0.7,-1.7,0.1,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,61.0,12.0,1403.0,10.3,0.578,0.73,0.171,0.9,7.6,4.4,9.3,1.1,0.6,8.9,16.7,1.2,0.6,1.8,0.063,-0.9,-1.5,-2.4,-0.2,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,54.0,4.0,1108.0,10.7,0.606,0.706,0.156,1.4,5.9,3.7,7.4,1.0,0.6,6.6,15.0,1.6,0.6,2.2,0.096,-0.7,-1.1,-1.9,0.0,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,46.0,5.0,726.0,10.5,0.556,0.573,0.168,2.3,6.9,4.6,10.2,1.6,1.1,9.3,18.8,0.1,0.2,0.3,0.022,-2.7,-1.3,-4.0,-0.4,
