Season,Team,Lg,Salary
2018-19,Los Angeles Clippers,NBA,"$1,703,640"
2019-20,Los Angeles Clippers,NBA,"$1,995,120"
2020-21,Brooklyn Nets,NBA,"$2,090,040"
2021-22,Phoenix Suns,NBA,"$3,768,342"
2022-23,Phoenix Suns,NBA,"$9,500,000"
2023-24,Washington Wizards,NBA,"$10,250,000"
2024-25,New York Knicks,NBA,"$1,343,690"
Career,(may be incomplete),,"$30,650,832"
