Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2006-07,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2007-08,22,WAS,NBA,C,35,0,320,5.0,14.1,.352,1.9,6.8,.283,3.0,7.3,.415,.420,2.3,3.5,.645,2.4,5.1,7.4,0.8,0.7,0.6,1.9,3.4,14.1,
2008-09,23,WAS,NBA,C,32,0,277,5.1,13.1,.386,1.8,5.6,.326,3.2,7.5,.431,.455,3.1,3.8,.828,4.5,5.3,9.9,0.3,0.8,0.4,1.3,4.4,15.1,
2009-10,24,MIN,NBA,C,44,5,447,6.2,15.1,.410,1.1,4.2,.269,5.1,11.0,.463,.447,2.3,2.6,.906,2.6,7.4,10.0,0.9,0.7,1.1,2.6,4.4,15.9,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,111,5,1044,5.5,14.3,.386,1.6,5.3,.290,4.0,8.9,.444,.441,2.5,3.2,.793,3.0,6.1,9.2,0.7,0.7,0.8,2.0,4.1,15.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),,67,0,597,5.0,13.6,.367,1.9,6.2,.301,3.1,7.4,.423,.436,2.7,3.6,.733,3.4,5.2,8.6,0.5,0.7,0.5,1.6,3.9,14.5,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,44,5,447,6.2,15.1,.410,1.1,4.2,.269,5.1,11.0,.463,.447,2.3,2.6,.906,2.6,7.4,10.0,0.9,0.7,1.1,2.6,4.4,15.9,
