"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2001-02,22,SEA,NBA,PG,64.0,0.0,964.0,100.0,0.0,0.0,0.0,0.0,3.5,0.2,34.0,10.0,35.0,3.0,13.0,,272.0,6.0,20.0,
2002-03,23,MEM,NBA,PG,79.0,2.0,1366.0,47.0,53.0,0.0,0.0,0.0,-1.0,3.7,49.0,23.0,47.0,9.0,29.0,,496.0,8.0,33.0,
2003-04,24,MEM,NBA,PG,81.0,14.0,1669.0,99.0,1.0,0.0,0.0,0.0,6.7,6.7,84.0,35.0,63.0,13.0,48.0,,860.0,8.0,28.0,DPOY-10
2004-05,25,MEM,NBA,PG,80.0,14.0,1808.0,97.0,3.0,0.0,0.0,0.0,5.7,5.1,86.0,48.0,58.0,21.0,60.0,,793.0,18.0,43.0,
2005-06,26,2TM,NBA,PG,70.0,10.0,1578.0,53.0,47.0,0.0,0.0,0.0,5.1,7.8,82.0,30.0,62.0,15.0,36.0,13.0,640.0,14.0,19.0,
2005-06,26,DEN,NBA,PG,46.0,10.0,975.0,50.0,50.0,0.0,0.0,0.0,4.8,6.0,47.0,17.0,37.0,8.0,18.0,7.0,350.0,6.0,10.0,
2005-06,26,SEA,NBA,PG,24.0,0.0,603.0,58.0,42.0,0.0,0.0,0.0,5.6,10.6,35.0,13.0,25.0,7.0,18.0,6.0,290.0,8.0,9.0,
2006-07,27,SEA,NBA,PG,77.0,25.0,2152.0,64.0,36.0,0.0,0.0,0.0,-3.6,-0.8,98.0,37.0,62.0,15.0,56.0,15.0,990.0,12.0,41.0,
2007-08,28,SEA,NBA,PG,78.0,73.0,2269.0,95.0,5.0,0.0,0.0,0.0,-9.7,-1.6,103.0,42.0,75.0,12.0,66.0,11.0,1120.0,19.0,38.0,
2008-09,29,OKC,NBA,PG,68.0,18.0,1776.0,94.0,6.0,0.0,0.0,0.0,-7.7,-1.7,87.0,39.0,55.0,16.0,38.0,25.0,836.0,11.0,31.0,
2009-10,30,IND,NBA,PG,79.0,52.0,2322.0,82.0,18.0,0.0,0.0,0.0,-2.5,1.5,103.0,30.0,82.0,11.0,71.0,32.0,949.0,10.0,31.0,
2010-11,31,UTA,NBA,PG,80.0,13.0,1567.0,100.0,0.0,0.0,0.0,0.0,0.2,3.6,73.0,22.0,63.0,14.0,22.0,11.0,607.0,1.0,22.0,
2011-12,32,UTA,NBA,PG,50.0,2.0,1033.0,100.0,0.0,0.0,0.0,0.0,-0.8,-2.0,69.0,10.0,45.0,3.0,16.0,9.0,455.0,3.0,6.0,
2012-13,33,UTA,NBA,PG,48.0,4.0,829.0,100.0,0.0,0.0,0.0,0.0,-3.7,-4.4,49.0,12.0,42.0,6.0,6.0,6.0,401.0,1.0,5.0,
2013-14,34,POR,NBA,PG,24.0,0.0,161.0,100.0,0.0,0.0,0.0,0.0,0.1,-4.0,13.0,1.0,14.0,2.0,1.0,2.0,62.0,0.0,1.0,
13 Yrs,13 Yrs,13 Yrs,13 Yrs,,878.0,227.0,19494.0,85.0,15.0,0.0,0.0,0.0,-1.1,1.7,930.0,339.0,703.0,140.0,462.0,124.0,8481.0,111.0,318.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,21.0,1821.0,85.0,15.0,0.0,0.0,0.0,-1.1,1.7,87.0,32.0,66.0,13.0,43.0,,792.0,10.0,30.0,
,,,,,,,,,,,,,,,,,,,,,,,,
SEA (5 Yrs),SEA (5 Yrs),SEA (5 Yrs),SEA (5 Yrs),,311.0,116.0,7764.0,84.0,16.0,0.0,0.0,0.0,-4.7,-0.2,357.0,141.0,252.0,53.0,191.0,57.0,3508.0,56.0,139.0,
MEM (3 Yrs),MEM (3 Yrs),MEM (3 Yrs),MEM (3 Yrs),,240.0,30.0,4843.0,84.0,16.0,0.0,0.0,0.0,4.2,5.3,219.0,106.0,168.0,43.0,137.0,,2149.0,34.0,104.0,
