"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 35_level_0', 'Awards')"
2020-21,22,BRK,NBA,EC1,BOS,W (4-1),5.0,13.2,3.2,3.6,0.6,0.2,1.4,8.0,20.0,0.4,0.0,0.0,8.0,20.0,0.4,0.4,0.0,0.0,,9.0,9.0,18.0,3.0,1.0,7.0,2.0,8.0,16.0,
2020-21,22,BRK,NBA,ECS,MIL,L (3-4),7.0,9.1,2.0,2.1,0.6,0.4,0.7,6.0,9.0,0.667,0.0,0.0,6.0,9.0,0.667,0.667,2.0,3.0,0.667,5.0,10.0,15.0,4.0,3.0,5.0,2.0,12.0,14.0,
2021-22,23,BRK,NBA,EC1,BOS,L (0-4),4.0,24.5,10.5,6.3,1.5,1.3,2.3,19.0,24.0,0.792,0.0,0.0,19.0,24.0,0.792,0.792,4.0,22.0,0.182,7.0,18.0,25.0,6.0,5.0,9.0,2.0,6.0,42.0,
2022-23,23,BRK,NBA,EC1,PHI,L (0-4),4.0,29.3,10.5,8.0,1.5,0.3,1.8,18.0,25.0,0.72,0.0,0.0,18.0,25.0,0.72,0.72,6.0,10.0,0.6,5.0,27.0,32.0,6.0,1.0,7.0,3.0,8.0,42.0,
3 Yrs (4 Series),3 Yrs (4 Series),3 Yrs (4 Series),3 Yrs (4 Series),3 Yrs (4 Series),3 Yrs (4 Series),1-3,20.0,17.3,5.7,4.5,1.0,0.5,1.4,51.0,78.0,0.654,0.0,0.0,51.0,78.0,0.654,0.654,12.0,35.0,0.343,26.0,64.0,90.0,19.0,10.0,28.0,9.0,34.0,114.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),1-2,13.0,21.6,7.7,5.8,1.2,0.5,1.8,45.0,69.0,0.652,0.0,0.0,45.0,69.0,0.652,0.652,10.0,32.0,0.313,21.0,54.0,75.0,15.0,7.0,23.0,7.0,22.0,100.0,
ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),0-1,7.0,9.1,2.0,2.1,0.6,0.4,0.7,6.0,9.0,0.667,0.0,0.0,6.0,9.0,0.667,0.667,2.0,3.0,0.667,5.0,10.0,15.0,4.0,3.0,5.0,2.0,12.0,14.0,
