Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2020-21,21,BRK,NBA,C,12,0,130,3.9,8.0,0.483,0.0,0.0,3.9,8.0,0.483,0.483,0.6,0.8,0.667,3.9,5.3,9.1,1.9,1.1,3.3,1.1,5.5,8.3,
2021-22,22,BRK,NBA,C,4,0,98,7.0,8.8,0.792,0.0,0.0,7.0,8.8,0.792,0.792,1.5,8.1,0.182,2.6,6.6,9.2,2.2,1.8,3.3,0.7,2.2,15.4,
2022-23,23,BRK,NBA,C,4,4,117,5.5,7.7,0.72,0.0,0.0,5.5,7.7,0.72,0.72,1.8,3.1,0.6,1.5,8.3,9.8,1.8,0.3,2.2,0.9,2.5,12.9,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,20,4,345,5.3,8.1,0.654,0.0,0.0,5.3,8.1,0.654,0.654,1.3,3.7,0.343,2.7,6.7,9.4,2.0,1.0,2.9,0.9,3.5,11.9,
