Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2016-17,21,SAC,NBA,SG,22.0,0.0,198.0,28.0,68.0,0.412,8.0,28.0,0.286,20.0,40.0,0.5,0.471,15.0,19.0,0.789,3.0,20.0,23.0,11.0,5.0,1.0,8.0,23.0,79.0,0.0,
2017-18,22,2TM,NBA,SG,26.0,4.0,324.0,30.0,90.0,0.333,12.0,40.0,0.3,18.0,50.0,0.36,0.4,17.0,22.0,0.773,5.0,29.0,34.0,13.0,10.0,1.0,10.0,27.0,89.0,0.0,
2017-18,22,SAC,NBA,SG,25.0,4.0,319.0,29.0,88.0,0.33,12.0,39.0,0.308,17.0,49.0,0.347,0.398,17.0,22.0,0.773,5.0,28.0,33.0,13.0,10.0,1.0,10.0,27.0,87.0,0.0,
2017-18,22,TOR,NBA,SG,1.0,0.0,5.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,
2018-19,23,TOR,NBA,SG,22.0,0.0,103.0,9.0,29.0,0.31,8.0,25.0,0.32,1.0,4.0,0.25,0.448,4.0,5.0,0.8,2.0,11.0,13.0,0.0,1.0,0.0,8.0,13.0,30.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,70.0,4.0,625.0,67.0,187.0,0.358,28.0,93.0,0.301,39.0,94.0,0.415,0.433,36.0,46.0,0.783,10.0,60.0,70.0,24.0,16.0,2.0,26.0,63.0,198.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,5.0,732.0,78.0,219.0,0.358,33.0,109.0,0.301,46.0,110.0,0.415,0.433,42.0,54.0,0.783,12.0,70.0,82.0,28.0,19.0,2.0,30.0,74.0,232.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAC (2 Yrs),SAC (2 Yrs),SAC (2 Yrs),SAC (2 Yrs),,47.0,4.0,517.0,57.0,156.0,0.365,20.0,67.0,0.299,37.0,89.0,0.416,0.429,32.0,41.0,0.78,8.0,48.0,56.0,24.0,15.0,2.0,18.0,50.0,166.0,0.0,
TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),,23.0,0.0,108.0,10.0,31.0,0.323,8.0,26.0,0.308,2.0,5.0,0.4,0.452,4.0,5.0,0.8,2.0,12.0,14.0,0.0,1.0,0.0,8.0,13.0,32.0,0.0,
