0
2005-06 NBA 0.003 (32)
2006-07 NBA 0.005 (32)
2007-08 NBA 0.013 (27)
2008-09 NBA 0.059 (19)
2009-10 NBA 0.193 (13)
2011-12 NBA 0.027 (26)
2013-14 NBA 0.006 (30)
