Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2002-03,21,PHO,NBA,SG,6.0,0.0,164.0,4.5,16.3,0.275,0.6,4.2,0.154,3.8,12.2,0.316,0.294,0.6,1.6,0.4,1.9,6.4,8.3,2.6,1.3,0.6,3.8,4.8,10.2,62.0,100.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05,23,PHO,NBA,SF,9.0,9.0,355.0,9.1,18.0,0.504,2.9,5.2,0.556,6.2,12.8,0.483,0.584,3.3,4.7,0.697,1.0,4.6,5.6,4.3,1.4,0.6,1.4,2.6,24.3,127.0,116.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08,26,ATL,NBA,SG,7.0,7.0,275.0,9.6,23.4,0.409,3.3,7.3,0.444,6.3,16.1,0.392,0.478,6.1,6.7,0.909,1.8,3.7,5.5,5.7,0.4,0.0,3.3,3.3,28.5,111.0,121.0,
2008-09,27,ATL,NBA,SG,11.0,11.0,429.0,9.5,22.8,0.417,1.6,4.8,0.343,7.9,18.1,0.436,0.452,3.8,6.1,0.622,2.3,4.3,6.7,5.3,1.9,0.0,4.3,3.3,24.5,94.0,113.0,
2009-10,28,ATL,NBA,SG,11.0,11.0,440.0,9.8,25.3,0.387,1.1,5.2,0.22,8.6,20.1,0.43,0.41,4.3,5.3,0.81,2.5,4.6,7.1,7.0,1.3,0.4,3.2,2.8,25.0,100.0,115.0,
2010-11,29,ATL,NBA,SG,12.0,12.0,497.0,9.8,22.2,0.439,2.0,4.7,0.429,7.8,17.5,0.442,0.485,3.8,4.7,0.81,2.0,4.2,6.2,4.5,1.5,0.1,3.5,2.1,25.4,101.0,109.0,
2011-12,30,ATL,NBA,SG,6.0,6.0,243.0,8.5,22.9,0.373,2.0,8.1,0.25,6.5,14.8,0.439,0.417,4.0,5.4,0.75,1.3,3.4,4.7,4.7,1.8,0.2,3.6,2.5,23.1,90.0,99.0,
2012-13,31,BRK,NBA,SG,7.0,7.0,271.0,8.6,20.7,0.417,2.0,7.8,0.256,6.6,12.8,0.516,0.466,1.6,1.8,0.889,0.8,3.6,4.4,3.8,1.6,0.0,2.4,2.6,20.9,99.0,108.0,
2013-14,32,BRK,NBA,SG,12.0,12.0,469.0,11.6,21.8,0.533,2.6,6.3,0.415,9.0,15.5,0.58,0.592,4.3,5.1,0.837,1.1,4.4,5.4,4.1,0.7,0.4,2.3,2.4,30.1,123.0,116.0,
2014-15,33,BRK,NBA,SG,6.0,6.0,249.0,7.0,19.3,0.362,2.5,8.4,0.293,4.5,10.9,0.415,0.426,3.9,4.9,0.792,1.0,8.4,9.4,5.9,1.4,0.0,1.0,3.3,20.3,106.0,107.0,
