Season,Team,Lg,Salary
2015-16,Indiana Pacers,NBA,"$1,000,000"
2016-17,Indiana Pacers,NBA,"$1,052,342"
2017-18,Indiana Pacers,NBA,"$1,471,382"
Career,(may be incomplete),,"$3,523,724"
