Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-18,BRK,,BOS,"L, 99-113",*,34,8,16,0.5,4,8,0.5,5,5,1.0,2,4,6,2,3,0,1,1,25,22.6,-9
2025-11-16,BRK,@,WAS,"W, 129-106",*,34,11,18,0.611,3,8,0.375,9,10,0.9,0,9,9,7,0,0,2,2,34,30.2,17
2025-11-14,BRK,@,ORL,"L, 98-105",*,36,10,23,0.435,3,11,0.273,1,1,1.0,1,10,11,7,1,0,0,2,24,20.7,-7
2025-11-11,BRK,,TOR,"L, 109-119",*,36,5,14,0.357,1,6,0.167,10,10,1.0,1,5,6,3,0,1,3,3,21,14.0,-2
2025-11-09,BRK,@,NYK,"L, 98-134",*,26,9,18,0.5,4,9,0.444,3,4,0.75,1,3,4,0,1,0,2,3,25,15.0,-22
