Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2022-23,21,MEM,NBA,PF,35.0,0.0,414.0,4.2,10.9,0.389,2.8,8.1,0.338,1.5,2.8,0.542,0.516,0.8,1.0,0.778,2.2,5.0,7.2,2.4,1.4,0.5,2.1,5.6,12.0,105.0,114.0,
2023-24,22,MEM,NBA,PF,35.0,6.0,806.0,7.2,18.4,0.389,3.2,9.5,0.34,3.9,8.9,0.442,0.477,5.5,6.6,0.826,3.1,4.7,7.8,3.5,1.8,0.7,2.7,4.2,23.0,109.0,116.0,
2024-25,23,2TM,NBA,PF,66.0,0.0,1349.0,5.6,11.8,0.475,2.1,5.0,0.423,3.5,6.8,0.513,0.564,2.7,4.0,0.678,3.1,5.9,9.0,5.5,2.2,0.8,3.0,4.6,16.0,117.0,114.0,
2024-25,23,MEM,NBA,PF,47.0,0.0,982.0,5.6,11.4,0.49,1.9,4.3,0.444,3.7,7.1,0.517,0.573,3.2,4.5,0.698,3.2,6.5,9.7,6.3,2.1,0.9,3.3,4.4,16.2,119.0,113.0,
2024-25,23,SAC,NBA,PF,19.0,0.0,367.0,5.6,12.8,0.438,2.7,6.9,0.385,2.9,5.9,0.5,0.542,1.5,2.5,0.579,3.1,4.1,7.2,3.3,2.4,0.4,2.3,5.3,15.3,111.0,116.0,
2025-26,24,LAL,NBA,PF,20.0,6.0,513.0,6.3,13.5,0.465,1.9,5.6,0.333,4.4,7.9,0.56,0.535,2.4,3.7,0.667,2.1,5.3,7.3,3.8,2.2,0.6,2.0,3.8,16.9,114.0,116.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,156.0,12.0,3082.0,5.9,13.6,0.435,2.4,6.7,0.366,3.5,7.0,0.5,0.524,3.1,4.2,0.739,2.8,5.4,8.2,4.3,2.0,0.7,2.6,4.5,17.4,113.0,115.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEM (3 Yrs),MEM (3 Yrs),MEM (3 Yrs),MEM (3 Yrs),,117.0,6.0,2202.0,5.9,13.8,0.427,2.5,6.8,0.369,3.4,6.9,0.484,0.519,3.5,4.6,0.766,3.0,5.6,8.5,4.6,1.8,0.8,2.8,4.5,17.8,113.0,114.0,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,20.0,6.0,513.0,6.3,13.5,0.465,1.9,5.6,0.333,4.4,7.9,0.56,0.535,2.4,3.7,0.667,2.1,5.3,7.3,3.8,2.2,0.6,2.0,3.8,16.9,114.0,116.0,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,19.0,0.0,367.0,5.6,12.8,0.438,2.7,6.9,0.385,2.9,5.9,0.5,0.542,1.5,2.5,0.579,3.1,4.1,7.2,3.3,2.4,0.4,2.3,5.3,15.3,111.0,116.0,
