Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2017-18,22,IND,NBA,PG,1,0,2,18.0,18.0,1.000,0.0,0.0,,18.0,18.0,1.000,1.000,0.0,0.0,,0.0,18.0,18.0,0.0,0.0,0.0,0.0,18.0,36.0,
2018-19,23,IND,NBA,PG,23,2,210,3.8,11.0,.344,1.2,4.6,.259,2.6,6.3,.405,.398,2.6,4.1,.625,1.5,2.6,4.1,1.7,2.1,0.9,1.7,4.5,11.3,
2019-20,24,IND,NBA,SG,31,3,447,4.9,11.4,.430,1.1,4.3,.264,3.8,7.2,.528,.479,1.3,2.3,.552,0.9,2.8,3.7,4.4,1.2,0.7,1.8,3.5,12.2,
2020-21,25,IND,NBA,SG,53,24,861,6.2,11.8,.525,1.5,3.7,.398,4.7,8.1,.582,.587,2.8,3.5,.819,0.8,3.2,3.9,2.0,1.4,0.4,2.1,3.7,16.7,
2021-22,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2022-23,27,BRK,NBA,SG,53,12,736,6.1,13.2,.461,1.5,4.3,.356,4.5,8.9,.511,.519,4.8,5.3,.917,0.6,3.2,3.9,3.3,1.5,0.5,2.4,4.1,18.5,
2023-24,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,161,41,2256,5.7,12.1,.470,1.4,4.1,.341,4.3,8.0,.535,.527,3.2,3.9,.811,0.8,3.1,3.9,2.9,1.5,0.5,2.1,3.9,15.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),,108,29,1520,5.5,11.6,.474,1.3,4.0,.333,4.2,7.6,.548,.532,2.3,3.2,.728,0.9,3.0,3.9,2.7,1.4,0.6,2.0,3.8,14.7,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,53,12,736,6.1,13.2,.461,1.5,4.3,.356,4.5,8.9,.511,.519,4.8,5.3,.917,0.6,3.2,3.9,3.3,1.5,0.5,2.4,4.1,18.5,
