Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2017-18,22,IND,NBA,PG,1,0,2,25.0,25.0,1.000,0.0,0.0,,25.0,25.0,1.000,1.000,0.0,0.0,,0.0,25.0,25.0,0.0,0.0,0.0,0.0,25.0,50.0,200,101,
2018-19,23,IND,NBA,PG,23,2,210,5.1,14.9,.344,1.6,6.3,.259,3.5,8.6,.405,.398,3.5,5.6,.625,2.1,3.5,5.6,2.3,2.8,1.2,2.3,6.1,15.4,91,106,
2019-20,24,IND,NBA,SG,31,3,447,6.6,15.4,.430,1.5,5.8,.264,5.1,9.7,.528,.479,1.7,3.1,.552,1.2,3.8,5.0,6.0,1.6,1.0,2.4,4.8,16.5,100,110,
2020-21,25,IND,NBA,SG,53,24,861,8.1,15.5,.525,1.9,4.8,.398,6.2,10.7,.582,.587,3.7,4.6,.819,1.0,4.2,5.2,2.7,1.8,0.5,2.8,4.8,21.9,112,115,
2021-22,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2022-23,27,BRK,NBA,SG,53,12,736,8.2,17.8,.461,2.1,5.8,.356,6.2,12.1,.511,.519,6.6,7.2,.917,0.9,4.4,5.2,4.5,2.1,0.7,3.3,5.5,25.1,112,115,
2023-24,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,161,41,2256,7.6,16.2,.470,1.9,5.4,.341,5.7,10.7,.535,.527,4.2,5.2,.811,1.1,4.1,5.2,3.9,1.9,0.7,2.8,5.2,21.3,108,113,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),,108,29,1520,7.3,15.4,.474,1.8,5.3,.333,5.5,10.1,.548,.532,3.1,4.3,.728,1.2,4.0,5.2,3.6,1.9,0.8,2.6,5.0,19.5,106,112,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,53,12,736,8.2,17.8,.461,2.1,5.8,.356,6.2,12.1,.511,.519,6.6,7.2,.917,0.9,4.4,5.2,4.5,2.1,0.7,3.3,5.5,25.1,112,115,
