"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2005-06,23,PHO,NBA,PF,20.0,20.0,796.0,0.526,0.528,0.429,0.531,0.761,0.571,0.304,0.024,116.0,111.0,120.0,108.0,102.0,107.0,91.0,12.0,
2006-07,24,PHO,NBA,PF,10.0,0.0,235.0,0.475,0.528,0.0,0.475,0.667,0.503,0.254,0.102,104.0,109.0,0.0,96.0,89.0,93.0,78.0,48.0,
2007-08,25,PHO,NBA,PF,5.0,2.0,178.0,0.547,0.614,0.0,0.547,0.5,0.548,0.094,0.109,120.0,127.0,0.0,110.0,66.0,101.0,31.0,49.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,27,CHA,NBA,PF,4.0,4.0,152.0,0.5,0.684,0.111,0.518,0.5,0.519,0.071,0.321,108.0,139.0,31.0,103.0,66.0,96.0,24.0,145.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,29,SAS,NBA,PF,14.0,14.0,346.0,0.514,0.519,0.5,0.579,0.75,0.592,0.114,0.257,115.0,109.0,143.0,119.0,100.0,112.0,41.0,114.0,
2012-13,30,SAS,NBA,PF,16.0,1.0,273.0,0.444,0.463,0.385,0.491,0.857,0.54,0.259,0.241,98.0,96.0,107.0,99.0,114.0,101.0,96.0,99.0,
2013-14,31,SAS,NBA,PF,23.0,3.0,604.0,0.5,0.539,0.4,0.556,0.688,0.582,0.3,0.281,110.0,111.0,111.0,111.0,91.0,108.0,106.0,108.0,
2014-15,32,SAS,NBA,PF,7.0,0.0,198.0,0.479,0.566,0.222,0.507,0.692,0.528,0.183,0.254,107.0,117.0,63.0,102.0,92.0,99.0,67.0,95.0,
2015-16,33,SAS,NBA,PF,9.0,0.0,159.0,0.457,0.475,0.333,0.478,0.75,0.492,0.087,0.13,101.0,97.0,94.0,95.0,99.0,91.0,31.0,46.0,
2016-17,34,UTA,NBA,PF,11.0,9.0,203.0,0.5,0.529,0.429,0.563,0.9,0.601,0.208,0.292,109.0,105.0,120.0,110.0,117.0,109.0,77.0,92.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,119.0,53.0,3144.0,0.504,0.536,0.336,0.531,0.736,0.559,0.234,0.161,111.0,111.0,94.0,107.0,98.0,104.0,77.0,65.0,
,,,,,,,,,,,,,,,,,,,,,,,,
SAS (5 Yrs),SAS (5 Yrs),SAS (5 Yrs),SAS (5 Yrs),,69.0,18.0,1580.0,0.486,0.522,0.38,0.534,0.724,0.559,0.217,0.249,108.0,108.0,107.0,107.0,96.0,104.0,78.0,98.0,
PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),,35.0,22.0,1209.0,0.522,0.541,0.15,0.525,0.734,0.558,0.265,0.049,114.0,113.0,42.0,107.0,98.0,104.0,80.0,23.0,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,11.0,9.0,203.0,0.5,0.529,0.429,0.563,0.9,0.601,0.208,0.292,109.0,105.0,120.0,110.0,117.0,109.0,77.0,92.0,
CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),,4.0,4.0,152.0,0.5,0.684,0.111,0.518,0.5,0.519,0.071,0.321,108.0,139.0,31.0,103.0,66.0,96.0,24.0,145.0,
