Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2021-22,22,CHI,NBA,SF,3.0,0.0,37.0,6.5,22.0,0.294,2.6,14.2,0.182,3.9,7.8,0.5,0.353,0.0,0.0,1.3,9.1,10.3,3.9,2.6,0.0,3.9,2.6,15.5,67.0,107.0,
2022-23,23,LAL,NBA,SF,12.0,0.0,124.0,3.9,11.0,0.357,0.8,5.9,0.133,3.2,5.1,0.615,0.393,0.0,0.0,1.6,7.9,9.5,4.3,0.8,0.4,0.0,1.6,8.7,105.0,114.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,15.0,0.0,161.0,4.5,13.6,0.333,1.2,7.9,0.154,3.3,5.7,0.579,0.378,0.0,0.0,1.5,8.2,9.7,4.2,1.2,0.3,0.9,1.8,10.3,89.0,112.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,12.0,0.0,124.0,3.9,11.0,0.357,0.8,5.9,0.133,3.2,5.1,0.615,0.393,0.0,0.0,1.6,7.9,9.5,4.3,0.8,0.4,0.0,1.6,8.7,105.0,114.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,3.0,0.0,37.0,6.5,22.0,0.294,2.6,14.2,0.182,3.9,7.8,0.5,0.353,0.0,0.0,1.3,9.1,10.3,3.9,2.6,0.0,3.9,2.6,15.5,67.0,107.0,
