Season,Team,Lg,Salary
2017-18,Minnesota Timberwolves,NBA,"$2,247,480"
2018-19,Philadelphia 76ers,NBA,"$2,667,600"
2019-20,Dallas Mavericks,NBA,"$1,620,564"
2019-20,Los Angeles Clippers,NBA,"$183,115"
2020-21,Houston Rockets,NBA,< $Minimum
Career,(may be incomplete),,"$6,718,759"
