Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2005-06,20,SEA,NBA,C,68.0,41.0,1282.0,153.0,300.0,0.51,0.0,0.0,,153.0,300.0,0.51,0.51,47.0,75.0,0.627,109.0,187.0,296.0,15.0,25.0,51.0,60.0,213.0,353.0,0.0,
2006-07,21,SEA,NBA,C,81.0,13.0,1510.0,226.0,438.0,0.516,0.0,0.0,,226.0,438.0,0.516,0.516,50.0,77.0,0.649,92.0,243.0,335.0,45.0,39.0,47.0,82.0,237.0,502.0,0.0,
2007-08,22,SEA,NBA,C,72.0,28.0,1310.0,184.0,439.0,0.419,0.0,1.0,0.0,184.0,438.0,0.42,0.419,64.0,87.0,0.736,98.0,272.0,370.0,32.0,35.0,42.0,73.0,173.0,432.0,0.0,
2008-09,23,2TM,NBA,C,49.0,22.0,559.0,73.0,176.0,0.415,0.0,2.0,0.0,73.0,174.0,0.42,0.415,16.0,29.0,0.552,42.0,116.0,158.0,16.0,19.0,15.0,28.0,107.0,162.0,0.0,
2008-09,23,OKC,NBA,C,22.0,12.0,342.0,46.0,113.0,0.407,0.0,1.0,0.0,46.0,112.0,0.411,0.407,10.0,15.0,0.667,27.0,68.0,95.0,6.0,16.0,5.0,15.0,51.0,102.0,0.0,
2008-09,23,DEN,NBA,C,27.0,10.0,217.0,27.0,63.0,0.429,0.0,1.0,0.0,27.0,62.0,0.435,0.429,6.0,14.0,0.429,15.0,48.0,63.0,10.0,3.0,10.0,13.0,56.0,60.0,0.0,
2009-10,24,DEN,NBA,C,36.0,16.0,436.0,54.0,101.0,0.535,0.0,1.0,0.0,54.0,100.0,0.54,0.535,14.0,21.0,0.667,32.0,97.0,129.0,14.0,10.0,13.0,23.0,80.0,122.0,0.0,
2010-11,25,NJN,NBA,C,77.0,1.0,893.0,129.0,290.0,0.445,0.0,4.0,0.0,129.0,286.0,0.451,0.445,15.0,28.0,0.536,62.0,150.0,212.0,44.0,34.0,34.0,46.0,178.0,273.0,0.0,
2011-12,26,NJN,NBA,C,59.0,10.0,920.0,109.0,260.0,0.419,1.0,1.0,1.0,108.0,259.0,0.417,0.421,31.0,37.0,0.838,68.0,156.0,224.0,45.0,21.0,23.0,38.0,122.0,250.0,0.0,
2012-13,27,ATL,NBA,C,31.0,8.0,352.0,48.0,110.0,0.436,1.0,4.0,0.25,47.0,106.0,0.443,0.441,11.0,12.0,0.917,33.0,79.0,112.0,16.0,10.0,9.0,24.0,48.0,108.0,0.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,473.0,139.0,7262.0,976.0,2114.0,0.462,2.0,13.0,0.154,974.0,2101.0,0.464,0.462,248.0,366.0,0.678,536.0,1300.0,1836.0,227.0,193.0,234.0,374.0,1158.0,2202.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,24.0,1259.0,169.0,366.0,0.462,0.0,2.0,0.154,169.0,364.0,0.464,0.462,43.0,63.0,0.678,93.0,225.0,318.0,39.0,33.0,41.0,65.0,201.0,382.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKC (4 Yrs),OKC (4 Yrs),OKC (4 Yrs),OKC (4 Yrs),,243.0,94.0,4444.0,609.0,1290.0,0.472,0.0,2.0,0.0,609.0,1288.0,0.473,0.472,171.0,254.0,0.673,326.0,770.0,1096.0,98.0,115.0,145.0,230.0,674.0,1389.0,0.0,
NJN (2 Yrs),NJN (2 Yrs),NJN (2 Yrs),NJN (2 Yrs),,136.0,11.0,1813.0,238.0,550.0,0.433,1.0,5.0,0.2,237.0,545.0,0.435,0.434,46.0,65.0,0.708,130.0,306.0,436.0,89.0,55.0,57.0,84.0,300.0,523.0,0.0,
DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),,63.0,26.0,653.0,81.0,164.0,0.494,0.0,2.0,0.0,81.0,162.0,0.5,0.494,20.0,35.0,0.571,47.0,145.0,192.0,24.0,13.0,23.0,36.0,136.0,182.0,0.0,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,31.0,8.0,352.0,48.0,110.0,0.436,1.0,4.0,0.25,47.0,106.0,0.443,0.441,11.0,12.0,0.917,33.0,79.0,112.0,16.0,10.0,9.0,24.0,48.0,108.0,0.0,
