"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2005-06,20.0,SEA,NBA,39:17,6.0,10.0,0.0,0.0,6.0,10.0,4.0,6.0,6.0,10.0,12.0,3.0,2.0,4.0,3.0,6.0,15.0,15.3
2006-07,21.0,SEA,NBA,38:23,11.0,16.0,0.0,0.0,11.0,16.0,6.0,6.0,6.0,9.0,13.0,3.0,4.0,4.0,3.0,6.0,22.0,20.2
2007-08,22.0,SEA,NBA,38:42,10.0,17.0,0.0,1.0,10.0,17.0,4.0,6.0,6.0,15.0,15.0,3.0,3.0,5.0,5.0,6.0,22.0,19.4
2008-09,23.0,TOT,NBA,28:33,7.0,12.0,0.0,1.0,7.0,12.0,3.0,4.0,5.0,8.0,12.0,3.0,4.0,3.0,2.0,5.0,15.0,13.7
2008-09,23.0,OKC,NBA,28:33,7.0,12.0,0.0,1.0,7.0,12.0,3.0,4.0,5.0,8.0,12.0,2.0,4.0,3.0,2.0,5.0,15.0,13.7
2008-09,23.0,DEN,NBA,20:40,4.0,7.0,0.0,1.0,4.0,7.0,2.0,4.0,2.0,8.0,10.0,3.0,1.0,2.0,2.0,5.0,9.0,8.8
2009-10,24.0,DEN,NBA,24:21,7.0,10.0,0.0,1.0,7.0,10.0,3.0,3.0,4.0,10.0,10.0,2.0,1.0,3.0,2.0,5.0,14.0,13.4
2010-11,25.0,NJN,NBA,22:53,6.0,12.0,0.0,1.0,6.0,12.0,5.0,6.0,6.0,9.0,9.0,4.0,3.0,3.0,4.0,5.0,13.0,13.5
2011-12,26.0,NJN,NBA,39:15,6.0,10.0,1.0,1.0,6.0,10.0,4.0,4.0,5.0,9.0,12.0,4.0,3.0,4.0,3.0,5.0,16.0,14.4
2012-13,27.0,ATL,NBA,30:42,5.0,12.0,1.0,1.0,5.0,12.0,4.0,4.0,4.0,11.0,15.0,2.0,4.0,2.0,4.0,4.0,11.0,10.9
Career,,,,39:17,11.0,17.0,1.0,1.0,11.0,17.0,6.0,6.0,6.0,15.0,15.0,4.0,4.0,5.0,5.0,6.0,22.0,20.2
,,,,,,,,,,,,,,,,,,,,,,
4 Seasons,,"OKC,SEA",NBA,39:17,11.0,17.0,0.0,1.0,11.0,17.0,6.0,6.0,6.0,15.0,15.0,3.0,4.0,5.0,5.0,6.0,22.0,20.2
2 Seasons,,NJN,NBA,39:15,6.0,12.0,1.0,1.0,6.0,12.0,5.0,6.0,6.0,9.0,12.0,4.0,3.0,4.0,4.0,5.0,16.0,14.4
2 Seasons,,DEN,NBA,24:21,7.0,10.0,0.0,1.0,7.0,10.0,3.0,4.0,4.0,10.0,10.0,3.0,1.0,3.0,2.0,5.0,14.0,13.4
1 Season,,ATL,NBA,30:42,5.0,12.0,1.0,1.0,5.0,12.0,4.0,4.0,4.0,11.0,15.0,2.0,4.0,2.0,4.0,4.0,11.0,10.9
