Season,Team,Lg,Salary
2022-23,Washington Wizards,NBA,"$4,810,320"
2023-24,Washington Wizards,NBA,"$5,050,800"
2024-25,Memphis Grizzlies,NBA,"$5,291,160"
Career,(may be incomplete),,"$15,152,280"
