"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2016-17,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2017-18,20,PHI,NBA,EC1,MIA,W (4-1),1,2.0,3.0,0.0,0.0,0.0,0.0,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,,0,0,0,0,0,0,0,1,3,
2018-19,21,PHI,NBA,EC1,BRK,W (4-1),3,8.0,4.7,0.7,0.7,0.0,0.3,5,12,.417,2,4,.500,3,8,.375,.500,2,3,.667,0,2,2,2,0,1,1,3,14,
2018-19,21,PHI,NBA,ECS,TOR,L (3-4),1,12.0,5.0,4.0,3.0,0.0,0.0,1,6,.167,1,4,.250,0,2,.000,.250,2,2,1.000,0,4,4,3,0,0,0,2,5,
2019-20,23,PHI,NBA,EC1,BOS,L (0-4),4,10.0,0.8,1.5,0.5,0.3,0.0,0,7,.000,0,6,.000,0,1,.000,.000,3,5,.600,0,6,6,2,1,0,2,3,3,
2020-21,23,PHI,NBA,EC1,WAS,W (4-1),5,11.2,6.6,1.2,0.2,0.6,0.0,12,25,.480,5,14,.357,7,11,.636,.580,4,6,.667,1,5,6,1,3,0,2,3,33,
2020-21,23,PHI,NBA,ECS,ATL,L (3-4),7,19.9,7.3,2.6,0.9,0.6,0.4,18,48,.375,9,30,.300,9,18,.500,.469,6,8,.750,3,15,18,6,4,3,3,6,51,
2021-22,24,PHI,NBA,EC1,TOR,W (4-2),4,3.0,0.8,0.8,0.8,0.0,0.0,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,,0,3,3,3,0,0,0,2,3,
2021-22,24,PHI,NBA,ECS,MIA,L (2-4),5,10.0,5.0,1.8,0.2,0.2,0.2,10,22,.455,3,9,.333,7,13,.538,.523,2,2,1.000,1,8,9,1,1,1,2,5,25,
2022-23,25,PHI,NBA,EC1,BRK,W (4-0),1,2.0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,
2022-23,25,PHI,NBA,ECS,BOS,L (3-4),2,4.5,1.0,0.5,0.5,0.0,0.0,0,2,.000,0,1,.000,0,1,.000,.000,2,2,1.000,0,1,1,1,0,0,1,0,2,
6 Yrs (10 Series),6 Yrs (10 Series),6 Yrs (10 Series),6 Yrs (10 Series),6 Yrs (10 Series),6 Yrs (10 Series),5-5,33,10.5,4.2,1.5,0.6,0.3,0.2,48,124,.387,22,70,.314,26,54,.481,.476,21,28,.750,5,44,49,19,9,5,11,25,139,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1 (6 Series),EC1 (6 Series),EC1 (6 Series),EC1 (6 Series),EC1 (6 Series),EC1 (6 Series),5-1,18,7.6,3.1,0.9,0.4,0.2,0.1,19,46,.413,9,26,.346,10,20,.500,.511,9,14,.643,1,16,17,8,4,1,5,12,56,
ECS (4 Series),ECS (4 Series),ECS (4 Series),ECS (4 Series),ECS (4 Series),ECS (4 Series),0-4,15,14.0,5.5,2.1,0.7,0.3,0.3,29,78,.372,13,44,.295,16,34,.471,.455,12,14,.857,4,28,32,11,5,4,6,13,83,
