"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2014-15,26,CLE,NBA,EC1,BOS,W (4-0),4.0,26.8,14.3,7.0,2.5,0.3,0.5,17.0,41.0,0.415,9.0,21.0,0.429,8.0,20.0,0.4,0.524,14.0,19.0,0.737,6.0,22.0,28.0,10.0,1.0,2.0,6.0,12.0,57.0,
2015-16,27,CLE,NBA,EC1,DET,W (4-0),4.0,35.8,18.8,12.0,1.8,0.5,0.0,25.0,61.0,0.41,9.0,23.0,0.391,16.0,38.0,0.421,0.484,16.0,21.0,0.762,10.0,38.0,48.0,7.0,2.0,0.0,4.0,7.0,75.0,
2015-16,27,CLE,NBA,ECS,ATL,W (4-0),4.0,32.8,19.0,13.0,2.5,0.3,0.5,23.0,71.0,0.324,19.0,40.0,0.475,4.0,31.0,0.129,0.458,11.0,12.0,0.917,15.0,37.0,52.0,10.0,1.0,2.0,7.0,8.0,76.0,
2015-16,27,CLE,NBA,ECF,TOR,W (4-2),6.0,30.2,15.2,5.7,2.8,0.3,0.7,27.0,60.0,0.45,13.0,29.0,0.448,14.0,31.0,0.452,0.558,24.0,25.0,0.96,1.0,33.0,34.0,17.0,2.0,4.0,7.0,7.0,91.0,
2015-16,27,CLE,NBA,FIN,GSW,W (4-3),6.0,26.3,8.5,6.8,1.3,0.7,0.3,17.0,47.0,0.362,5.0,19.0,0.263,12.0,28.0,0.429,0.415,12.0,17.0,0.706,8.0,33.0,41.0,8.0,4.0,2.0,9.0,12.0,51.0,
2016-17,28,CLE,NBA,EC1,IND,W (4-0),4.0,33.0,15.5,9.3,2.0,0.0,0.8,17.0,41.0,0.415,9.0,22.0,0.409,8.0,19.0,0.421,0.524,19.0,22.0,0.864,7.0,30.0,37.0,8.0,0.0,3.0,10.0,10.0,62.0,
2016-17,28,CLE,NBA,ECS,TOR,W (4-0),4.0,29.5,12.0,9.0,1.0,0.8,0.5,17.0,38.0,0.447,6.0,15.0,0.4,11.0,23.0,0.478,0.526,8.0,10.0,0.8,2.0,34.0,36.0,4.0,3.0,2.0,9.0,10.0,48.0,
2016-17,28,CLE,NBA,ECF,BOS,W (4-1),5.0,33.2,22.6,12.4,2.6,1.4,1.2,35.0,72.0,0.486,23.0,43.0,0.535,12.0,29.0,0.414,0.646,20.0,23.0,0.87,9.0,53.0,62.0,13.0,7.0,6.0,7.0,12.0,113.0,
2016-17,28,CLE,NBA,FIN,GSW,L (1-4),5.0,32.2,16.0,11.2,1.0,2.2,1.0,26.0,67.0,0.388,12.0,31.0,0.387,14.0,36.0,0.389,0.478,16.0,20.0,0.8,18.0,38.0,56.0,5.0,11.0,5.0,5.0,14.0,80.0,
2017-18,29,CLE,NBA,EC1,IND,W (4-3),7.0,32.7,11.4,9.3,1.0,0.6,0.3,27.0,81.0,0.333,14.0,35.0,0.4,13.0,46.0,0.283,0.42,12.0,14.0,0.857,21.0,44.0,65.0,7.0,4.0,2.0,16.0,19.0,80.0,
2017-18,29,CLE,NBA,ECS,TOR,W (4-0),4.0,34.5,20.5,11.5,1.5,1.0,1.0,29.0,61.0,0.475,6.0,17.0,0.353,23.0,44.0,0.523,0.525,18.0,20.0,0.9,4.0,42.0,46.0,6.0,4.0,4.0,6.0,15.0,82.0,
2017-18,29,CLE,NBA,ECF,BOS,W (4-3),6.0,26.7,12.5,9.8,2.3,0.5,0.2,27.0,72.0,0.375,7.0,26.0,0.269,20.0,46.0,0.435,0.424,14.0,14.0,1.0,10.0,49.0,59.0,14.0,3.0,1.0,14.0,18.0,75.0,
2017-18,29,CLE,NBA,FIN,GSW,L (0-4),4.0,33.3,19.0,11.3,1.8,1.0,0.3,26.0,64.0,0.406,9.0,28.0,0.321,17.0,36.0,0.472,0.477,15.0,16.0,0.938,14.0,31.0,45.0,7.0,4.0,1.0,5.0,6.0,76.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,34,MIA,NBA,EC1,MIL,W (4-1),5.0,21.8,9.8,7.4,1.4,0.6,1.0,14.0,34.0,0.412,13.0,30.0,0.433,1.0,4.0,0.25,0.603,8.0,8.0,1.0,2.0,35.0,37.0,7.0,3.0,5.0,1.0,12.0,49.0,
2022-23,34,MIA,NBA,ECS,NYK,W (4-2),6.0,19.7,6.0,5.5,2.3,0.0,0.0,12.0,38.0,0.316,7.0,29.0,0.241,5.0,9.0,0.556,0.408,5.0,7.0,0.714,5.0,28.0,33.0,14.0,0.0,0.0,5.0,12.0,36.0,
2022-23,34,MIA,NBA,ECF,BOS,W (4-3),5.0,12.2,5.0,4.6,0.4,0.6,0.0,10.0,23.0,0.435,5.0,9.0,0.556,5.0,14.0,0.357,0.543,0.0,0.0,,4.0,19.0,23.0,2.0,3.0,0.0,4.0,6.0,25.0,
2022-23,34,MIA,NBA,FIN,DEN,L (1-4),4.0,17.8,6.8,4.5,0.3,0.8,0.5,9.0,24.0,0.375,8.0,20.0,0.4,1.0,4.0,0.25,0.542,1.0,1.0,1.0,3.0,15.0,18.0,1.0,3.0,2.0,0.0,5.0,27.0,
2023-24,35,MIA,NBA,EC1,BOS,L (1-4),5.0,6.4,1.8,2.8,0.8,0.0,0.0,4.0,9.0,0.444,1.0,4.0,0.25,3.0,5.0,0.6,0.5,0.0,0.0,,1.0,13.0,14.0,4.0,0.0,0.0,2.0,2.0,9.0,
6 Yrs (18 Series),6 Yrs (18 Series),6 Yrs (18 Series),6 Yrs (18 Series),6 Yrs (18 Series),6 Yrs (18 Series),14-4,88.0,26.7,12.6,8.3,1.6,0.6,0.5,362.0,904.0,0.4,175.0,441.0,0.397,187.0,463.0,0.404,0.497,213.0,249.0,0.855,140.0,594.0,734.0,144.0,55.0,41.0,117.0,187.0,1112.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1 (6 Series),EC1 (6 Series),EC1 (6 Series),EC1 (6 Series),EC1 (6 Series),EC1 (6 Series),5-1,29.0,25.9,11.4,7.9,1.5,0.3,0.4,104.0,267.0,0.39,55.0,135.0,0.407,49.0,132.0,0.371,0.493,69.0,84.0,0.821,47.0,182.0,229.0,43.0,10.0,12.0,39.0,62.0,332.0,
ECS (4 Series),ECS (4 Series),ECS (4 Series),ECS (4 Series),ECS (4 Series),ECS (4 Series),4-0,18.0,28.1,13.4,9.3,1.9,0.4,0.4,81.0,208.0,0.389,38.0,101.0,0.376,43.0,107.0,0.402,0.481,42.0,49.0,0.857,26.0,141.0,167.0,34.0,8.0,8.0,27.0,45.0,242.0,
ECF (4 Series),ECF (4 Series),ECF (4 Series),ECF (4 Series),ECF (4 Series),ECF (4 Series),4-0,22.0,25.8,13.8,8.1,2.1,0.7,0.5,99.0,227.0,0.436,48.0,107.0,0.449,51.0,120.0,0.425,0.542,58.0,62.0,0.935,24.0,154.0,178.0,46.0,15.0,11.0,32.0,43.0,304.0,
FIN (4 Series),FIN (4 Series),FIN (4 Series),FIN (4 Series),FIN (4 Series),FIN (4 Series),1-3,19.0,27.5,12.3,8.4,1.1,1.2,0.5,78.0,202.0,0.386,34.0,98.0,0.347,44.0,104.0,0.423,0.47,44.0,54.0,0.815,43.0,117.0,160.0,21.0,22.0,10.0,19.0,37.0,234.0,
