Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2005-06,23,IND,NBA,C,6,0,31,3.5,10.5,0.333,0.0,0.0,3.5,10.5,0.333,0.333,8.1,13.9,0.583,1.2,4.6,5.8,0.0,1.2,1.2,4.6,12.8,15.1,
1 Yr,1 Yr,1 Yr,1 Yr,,6,0,31,3.5,10.5,0.333,0.0,0.0,3.5,10.5,0.333,0.333,8.1,13.9,0.583,1.2,4.6,5.8,0.0,1.2,1.2,4.6,12.8,15.1,
