Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2021-22,22,CHI,NBA,SF,3.0,0.0,37.0,5.0,17.0,0.294,2.0,11.0,0.182,3.0,6.0,0.5,0.353,0.0,0.0,1.0,7.0,8.0,3.0,2.0,0.0,3.0,2.0,12.0,0.0,
2022-23,23,LAL,NBA,SF,12.0,0.0,124.0,10.0,28.0,0.357,2.0,15.0,0.133,8.0,13.0,0.615,0.393,0.0,0.0,4.0,20.0,24.0,11.0,2.0,1.0,0.0,4.0,22.0,0.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,15.0,0.0,161.0,15.0,45.0,0.333,4.0,26.0,0.154,11.0,19.0,0.579,0.378,0.0,0.0,5.0,27.0,32.0,14.0,4.0,1.0,3.0,6.0,34.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,880.0,82.0,246.0,0.333,22.0,142.0,0.154,60.0,104.0,0.579,0.378,0.0,0.0,27.0,148.0,175.0,77.0,22.0,5.0,16.0,33.0,186.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,12.0,0.0,124.0,10.0,28.0,0.357,2.0,15.0,0.133,8.0,13.0,0.615,0.393,0.0,0.0,4.0,20.0,24.0,11.0,2.0,1.0,0.0,4.0,22.0,0.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,3.0,0.0,37.0,5.0,17.0,0.294,2.0,11.0,0.182,3.0,6.0,0.5,0.353,0.0,0.0,1.0,7.0,8.0,3.0,2.0,0.0,3.0,2.0,12.0,0.0,
